tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"Today, we honor the courageous sacrifice and bravery of our Vietnam War Veterans. To all who faithfully served our Country, thank you. #VietnamWarVeteransDay pic.twitter.com/aliDjaFVGA",1111684465938567170,2019-03-29,17:40:05,repjoewilson,1,1,15,2019-03-29 17:40:05
Congrats to the @AmericanLegion Posts in #SC02 for celebrating a milestone. @TheStarofNA https://www.northaugustastar.com/news/veterans-celebrate-centennial-of-american-legion/article_91faf86c-ceb4-5922-86c9-7b5b32581a98.html …,1111365594148933641,2019-03-28,20:33:00,repjoewilson,1,2,9,2019-03-28 20:33:00
"Connolly, Wilson introduce resolution commemorating 1979 Egypt-Israel Treaty of Peace via @AugFreePress https://augustafreepress.com/connolly-wilson-introduce-resolution-commemorating-1979-egypt-israel-treaty-of-peace/ …",1111353765343354880,2019-03-28,19:46:00,repjoewilson,1,1,2,2019-03-28 19:46:00
Congratulations to our #SC02 teachers. Thank you for all of your hard work to educate and inspire our youth! https://www.aikenstandard.com/education/district-names-schools-teacher-of-year-gem-winners/article_5d66157a-4ff9-11e9-8d01-6b4aa01c0e0a.html …,1110973006854139907,2019-03-27,18:33:00,repjoewilson,0,0,6,2019-03-27 18:33:00
ICYMI: My column in the @aikenstandard ⬇️ https://www.aikenstandard.com/opinion/column-joe-wilson-i-m-here-to-serve-you/article_e0e952c2-4f45-11e9-af0d-5765dc15169b.html …,1110614318134030336,2019-03-26,18:47:42,repjoewilson,5,1,7,2019-03-26 18:47:42
Great read highlighting stories about our Medal of Honor recipients via @dcexaminer https://www.washingtonexaminer.com/opinion/op-eds/behind-every-medal-of-honor-stories-of-love-and-sacrifice …,1110259303481393153,2019-03-25,19:17:00,repjoewilson,1,0,7,2019-03-25 19:17:00
“A record day” for a sport that continues to bring the community of Aiken together. #SC02 @aikenstandard https://www.aikenstandard.com/news/a-record-day-annual-spring-steeplechase-fills-aiken-horse-park/article_26b21aae-4d99-11e9-95a1-5785ec67bd7e.html …,1110247727344934912,2019-03-25,18:31:00,repjoewilson,0,1,3,2019-03-25 18:31:00
I am grateful for the long-standing partnership between the United States and the Hellenic Republic and look forward to continuing a  prosperous relationship in the years and decades to come.,1110240188339507202,2019-03-25,18:01:02,repjoewilson,0,0,7,2019-03-25 18:01:02
Democracy and many other principles of our society can find their roots in Hellenic history. Today the contributions of the Greek community are recognized as leaders of business and industry. pic.twitter.com/uFaK5L01Zj,1110240186447904774,2019-03-25,18:01:02,repjoewilson,3,0,7,2019-03-25 18:01:02
Congratulations to @SCEMD Director Paul Matthews for being recognized for keeping South Carolinians prepared during crucial emergency disaster moments. @aikenstandard https://www.aikenstandard.com/news/matthews-honored-as-palmetto-state-s-emergency-management-director-of/article_271fda8a-4c27-11e9-893d-c7aa56b98f8d.html …,1110233383681122305,2019-03-25,17:34:00,repjoewilson,2,0,2,2019-03-25 17:34:00
"Today on National Medal of Honor Day, we celebrate our recipients for their selfless service and sacrifice to our great nation. Thank you. pic.twitter.com/B9zpC860WM",1110210483141918720,2019-03-25,16:03:00,repjoewilson,1,2,7,2019-03-25 16:03:00
"#ICYMI: ""The pool must be maintained and the law is very clear on this. We will be working to maintain the law to maintain a pool for the Savannah River which is so beautiful and so meaningful to both sides of the river."" @WJBF https://www.wjbf.com/news/csra-news/lock-and-dam-public-hearing-looms/1866507256 …",1109191014281961472,2019-03-22,20:32:00,repjoewilson,0,0,3,2019-03-22 20:32:00
"I was appreciative to meet with Allie Richardson, Miss South Carolina Teen, to open the dialogue of mental health problems throughout our communities. pic.twitter.com/Fp0dFf5D37",1109183716461432832,2019-03-22,20:03:00,repjoewilson,1,0,6,2019-03-22 20:03:00
"ICYMI: Reps. Wilson, Allen hold joint press conference on Lock and Dam @TheStarofNA  https://www.northaugustastar.com/news/reps-wilson-allen-hold-joint-press-conference-on-lock-and/article_86bd7ed3-e668-5830-b585-8e34c26dec50.html …",1109164590489726976,2019-03-22,18:47:00,repjoewilson,0,0,2,2019-03-22 18:47:00
North Augusta has been recognized for its achievement in economic development by earning the Joseph P. Riley Award. This is outstanding news for the North Augusta community. I am grateful to our local leadership for their commitment to economic growth. https://www.northaugustastar.com/news/north-augusta-receives-economic-development-award/article_f3589f82-45cf-11e9-b6ab-f7a394df8ec1.html?fbclid=IwAR2FAhMIOHKogCIu8jM2jL1GuDSaIpmGs5NLoZJQz1YC7YI_-vMR8riaIok …,1109088589898346496,2019-03-22,13:45:00,repjoewilson,2,0,7,2019-03-22 13:45:00
"I attended the City of Augusta’s public comment hearing to hear community-wide discussion on the U.S. Army Corps of Engineers’ plan for the New Savannah Bluff Lock and Dam.

For more information on how to comment, please go to the Congressional website:  https://joewilson.house.gov/resources/lock-and-dam … pic.twitter.com/Xlq3T9Mbbg",1108877064768290816,2019-03-21,23:44:28,repjoewilson,0,1,5,2019-03-21 23:44:28
