tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"Dr. Sebastian Gorka, author, strategist, & former Trump advisor was guest speaker at Conservative Opportunity Society breakfast. The deep state is deeper than you think. pic.twitter.com/XhsXDWHmiL",1101161362120736769,2019-02-28,16:45:01,stevekingia,221,76,274,2019-02-28 16:45:01
Dr. Rickey Bolden stopped in today to offer his support and prayers. You may remember Ricky Bolden from his days in the NFL. Today he works to help underprivileged children in Washington. His Christian faith is inspiring! pic.twitter.com/2g5rNeylZq,1100817693798744065,2019-02-27,17:59:25,stevekingia,46,34,150,2019-02-27 17:59:25
"At noon today, @IowaPress airs tough interview with Rep. Steve King: David Yepsen, Henderson, & Murphy ask penetrating questions. King responds to NY Times misquote & ensuing controversy.  https://pgj.cc/iLDC9W ",1099724945641349120,2019-02-24,17:37:13,stevekingia,44,35,103,2019-02-24 17:37:13
"I remember, too. I was at Winter Park, CO skiing. We watched the “Miracle” then went out to dinner. I said to the waiter, “I don’t recognize your accent, where are you from?” His answer, “Originally from Russia, but I’m an American now!” Great Cheers all around! That’s America:-) https://twitter.com/brithume/status/1099056937642151943 …",1099083519001800704,2019-02-22,23:08:25,stevekingia,43,24,122,2019-02-22 23:08:25
"From Thomas Sowell, one of the 3 wisest men in America: I am looking for the objective journalists and publications. I would be happy to start a list. https://twitter.com/ThomasSowell/status/1098654702160494593 …",1098969770043547649,2019-02-22,15:36:25,stevekingia,57,86,310,2019-02-22 15:36:25
"Iowa is now ranked as the 45th LEAST sinful state! We were nosed out by Vermont, Maine, North Dakota, Nebraska, & Idaho in that order. This ranking, coupled with others, supports Iowa as the best place  to live and raise a family.  https://pgj.cc/vsPBtY ",1098387741224652800,2019-02-21,01:03:39,stevekingia,589,161,835,2019-02-21 01:03:39
McCabe’s mendacity calls for DOJ response. A very thorough piece of real journalistic research by Dr. Christopher Hull. https://pgj.cc/c5cQv7 ,1098325377976598528,2019-02-20,20:55:50,stevekingia,38,56,130,2019-02-20 20:55:50
"Trump and Justice Thomas are both right! Take the Covington case all the way to the Supreme Court. The New York Times was the prevailing party in “Sullivan” which gave news outlets a legal protection for #fakenews. It’s time to review New York Times Co. v. Sullivan, (1964). https://twitter.com/realDonaldTrump/status/1098201685518893056 …",1098257664222609408,2019-02-20,16:26:46,stevekingia,81,140,375,2019-02-20 16:26:46
"Kavanaugh, King, Cohen, Covington Catholic, Smollett: What do they have in common? All were Media FireStorms, all #FakeNews, and all showcased the biases of the Left. With this release, the truth is out on all. @GOPLeader . https://tinyurl.com/y5m2q2nh ",1097990955087679488,2019-02-19,22:46:58,stevekingia,144,139,339,2019-02-19 22:46:58
"200 pro-family leaders wrote  @GOPLeader McCarthy asking him “to do the right thing” & reinstate my committees. They know when the “outrageous misquote” of a biased & liberal NYTimes takes free rein to “falsely brand” Republicans, no conservative is safe .  https://tinyurl.com/yb59fg8y ",1095339188562518016,2019-02-12,15:09:47,stevekingia,385,244,758,2019-02-12 15:09:47
"“Heaven has a wall, a gate and a strict immigration policy. Hell has open borders.”  https://pgj.cc/u1nnzL ",1094955334014259200,2019-02-11,13:44:29,stevekingia,2410,1490,4846,2019-02-11 13:44:29
"Conservative Opportunity Society breakfast featured Diamond & Silk who lit the room with unapologetic common sense. Server, Thomas took a bow for a great job. pic.twitter.com/xa6OwTjcGf",1093910340943912963,2019-02-08,16:32:03,stevekingia,123,86,334,2019-02-08 16:32:03
"Some shots from the #StateOfTheUnionAddress                Diamond, Michele Bachmann, Ben Carson, AG Matt Whitaker, SK. pic.twitter.com/nRVMqP1fQL",1093019813813858304,2019-02-06,05:33:25,stevekingia,212,397,2524,2019-02-06 05:33:25
.@RealDonaldTrump #SOTU speech was the best I have heard. It hit all the important issues and several times swept Democratic women into the moment. Interrupted 102 times by applause. Trump pointed out a number of American heroes in the gallery and closed with “choose greatness.”,1093014419917996037,2019-02-06,05:11:59,stevekingia,298,853,3745,2019-02-06 05:11:59
"Having only one ticket, I invited one of two guests for the State of the Union tonight, #sotu Lynnette Hardaway & Rochelle Richardson, otherwise know as Diamond & Silk. Diamond won the coin toss. Both will be my guest speakers at COS in the morning. pic.twitter.com/bCutypAOoJ",1092830851044442113,2019-02-05,17:02:33,stevekingia,5709,1436,5125,2019-02-05 17:02:33
A pair to draw to and at least one of America’s wisest of wise men. https://twitter.com/larryelder/status/1091244543008108544 …,1091413130306031618,2019-02-01,19:09:02,stevekingia,105,94,318,2019-02-01 19:09:02
"It was Rep. Steve King who in 2017 warned Republicans Ryan had no interest in funding a border wall.
“I don’t believe the speaker is for the wall,” King told Tucker Carlson
“He’s way short of the enthusiasm that I have for the wall.”
He was proven correct. https://pgj.cc/TEGBzJ ",1091412414250319873,2019-02-01,19:06:11,stevekingia,142,271,720,2019-02-01 19:06:11
