tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"In recognition of the 65th anniversary of Brown v. Board of Ed. 5/17, the @EdLaborCmte held a hearing to discuss the inequity in education that still exists. The 1,200 civil rights cases dismissed by Sec. DeVos makes it clear that we must continue to enforce Brown v. Board. pic.twitter.com/vNHlDjb7bp",1123324935160643585,2019-04-30,20:35:09,repmarciafudge,2,28,66,2019-04-30 20:35:09
"One way to fight #HealthDisparities is to get up and move! As #MinorityHealthMonth ends, commit to staying #ActiveAndHealthy. Eat healthy foods, go for more walks or runs, and make your wellness a top priority. @OfficialCBC @HispanicCaucus @CAPAC",1123241171340414977,2019-04-30,15:02:18,repmarciafudge,4,15,21,2019-04-30 15:02:18
 https://thehill.com/blogs/congress-blog/lawmaker-news/441085-the-nation-needs-to-do-more-to-reduce-veteran-suicide …,1122977338881396736,2019-04-29,21:33:56,repmarciafudge,0,1,9,2019-04-29 21:33:56
"To learn of today’s tragedy at Cleveland VA Medical Center is heartbreaking. My prayers are with the family, friends and military community affected by veteran suicide.  Many of our servicemembers are in crisis. I’m proud the HCVA is taking steps to address suicide prevention.",1122977338038288386,2019-04-29,21:33:55,repmarciafudge,5,9,15,2019-04-29 21:33:55
"To hear news of yet another shooting in a place of worship is heartbreaking. My condolences to all the victims of today’s shooting in Poway, CA, and their families.  My prayers are with them, the Congregation Chabad, the city of Poway and the entire Jewish community. https://twitter.com/nytimes/status/1122231915753496576 …",1122269093485268992,2019-04-27,22:39:37,repmarciafudge,3,7,15,2019-04-27 22:39:37
"Did you know, global forests removed about one-third of fossil fuel emissions annually from 1990 to 2007? Want to do your part to help preserve the planet? Plant a tree this #ArborDay. Visit  https://buff.ly/2UWl8wr . https://twitter.com/clevemetroparks/status/1121753325739941888 …",1121890454222643201,2019-04-26,21:35:02,repmarciafudge,0,5,14,2019-04-26 21:35:02
"Since 2000, the measles vaccine has saved over 21 million lives globally. This #WorldImmunizationWeek we must protect progress in global public health and ensure that children everywhere have access to lifesaving immunizations. #VaccinesWork @ShotAtLife @WHO pic.twitter.com/5zv2oFUnUJ",1121879136010678272,2019-04-26,20:50:04,repmarciafudge,2,11,18,2019-04-26 20:50:04
"Thank you to the residents of OH-11 and NE Ohio, our elected officials, MOCs & Members of the Ohio Delegation for attending today’s hearing. These field hearings are the first step toward ensuring every American receives the unfettered & unabridged right to vote. #GiveUstheBallot pic.twitter.com/0Fo8PEYzZJ",1121521018265272331,2019-04-25,21:07:02,repmarciafudge,2,7,29,2019-04-25 21:07:02
"Inajo Chappell, Member of the Cuyahoga County Board of Elections, testified today that uniform rules across county wards varying in size, number of voters, staffing and resources limits, rather than expands, ballot access.  #GiveUstheBallot pic.twitter.com/vxOZSIV5X6",1121500123740233733,2019-04-25,19:44:00,repmarciafudge,4,11,18,2019-04-25 19:44:00
"#HappeningNow: The @HouseAdm_Dems Elections Subcommittee Field Hearing on Voting Rights and Elections Administration in Cleveland, Ohio. Follow the link to watch  http://bit.ly/2ISxeiZ . #GiveUstheBallot",1121413765700964353,2019-04-25,14:00:51,repmarciafudge,4,15,20,2019-04-25 14:00:51
The Field Hearing on Voting Rights and Elections Administration begins in 10 minutes. Follow the link to watch  http://bit.ly/2ISxeiZ . #GiveUstheBallot,1121411082562756609,2019-04-25,13:50:11,repmarciafudge,0,0,6,2019-04-25 13:50:11
Ohio is reportedly one of the most aggressive states in the U.S. when it comes to voter purging.  I am excited for tomorrow’s @HouseAdm_Dems Subcommittee on Elections Field Hearing in Cleveland. Visit  https://bit.ly/2IO5WKo  for more info or livestream at  https://bit.ly/2ISxeiZ . pic.twitter.com/L1CX5EXeD1,1121159147473592320,2019-04-24,21:09:05,repmarciafudge,4,19,47,2019-04-24 21:09:05
"National Minority Health Month ends next week. It’s not too late to commit to a healthy & active lifestyle.  Visit  http://minorityhealth.hhs.gov  to learn ways to reduce the risk of heart disease, high blood pressure and improve your overall health. #NMHM19 pic.twitter.com/jqDVB3bCS9",1120786981427003393,2019-04-23,20:30:14,repmarciafudge,2,6,7,2019-04-23 20:30:14
"On Thursday, the @HouseAdm_Dems Subcommittee on Elections is coming to Cleveland to bring awareness to the erasure of voting rights. #GiveUstheBallot pic.twitter.com/UUMFwUvou0",1120432138900398083,2019-04-22,21:00:13,repmarciafudge,3,15,36,2019-04-22 21:00:13
"There is no better day than #EarthDay to think of ways we can protect our planet. Our future relies on the preservation of our land, waters and wildlife. #ActOnClimate #EarthDay365 pic.twitter.com/ykYhmC5dsP",1120422053264396288,2019-04-22,20:20:08,repmarciafudge,0,3,8,2019-04-22 20:20:08
