tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"In February, @HouseDemocrats took action to address gun violence and passed #HR8 and #HR1112. It’s been 179 days and the Senate has done nothing. @SenateMajLdr McConnell won’t even write us back. RT if you think it’s time for McConnell to #DoSomething #ForThePeople",1167523252278824967,2019-08-30,19:43:29,repandylevin,3,4,17,2019-08-30 19:43:29
"The remains of #JimmyAldaoud are currently in transit to the United States and are expected to arrive in Detroit tomorrow.

I hope this will bring Jimmy's family some relief as they continue to grieve his loss.

Read the full press release here: https://andylevin.house.gov/media/press-releases/remains-jimmy-aldaoud-arrive-detroit-tomorrow …",1167166333064232960,2019-08-29,20:05:13,repandylevin,9,15,32,2019-08-29 20:05:13
"I have some thoughts to share on the situation in #Kashmir, the Modi regime in India, and the rise of ethno-nationalism around the world. Give it a read. https://medium.com/@repandylevin/kashmir-and-the-rise-of-ethno-nationalism-3f2b63cea8a0 …",1167122735614562304,2019-08-29,17:11:58,repandylevin,606,1734,2895,2019-08-29 17:11:58
"JUST IN: A big grouping of 360 workers at McLaren Macomb Hospital have voted to form a union with OPEIU Local 40, which already represents nurses there. This is a big victory for all Michigan workers. Congrats, Friends!!! All in!!! 💪🏼💪🏼💪🏼#1u pic.twitter.com/xp5L9sUC8S",1166908643125682176,2019-08-29,03:01:15,repandylevin,3,12,53,2019-08-29 03:01:15
"On the anniversary of #MLK’s #IHaveADream speech today, we recognize that the fight against hate is ongoing. I am proud to serve on the #BlackJewishCongressionalCaucus – standing together to realize MLK’s dream - a world of equality, justice and peace not later, but in our time!",1166826019699003393,2019-08-28,21:32:56,repandylevin,1,7,19,2019-08-28 21:32:56
Join me on Friday in Warren for a Social Security Town Hall with @RepJohnLarson! RSVP here: https://www.eventbrite.com/e/social-security-town-hall-with-rep-andy-levin-and-rep-john-larson-tickets-69444128257 …,1166356466359574530,2019-08-27,14:27:06,repandylevin,2,4,5,2019-08-27 14:27:06
"I stand with the 20,000 AT&T workers in the Southeast who today walked off the job because of AT&T’s unfair labor practices. ✊ #ATTUnfair #1u pic.twitter.com/Pwvuq9VmIg",1166093547361263617,2019-08-26,21:02:21,repandylevin,6,21,51,2019-08-26 21:02:21
"99 years ago today, the right to vote was finally extended to American women. Women fought for that right, and today continue fighting for pay equity, reproductive justice and other basic liberties. On this #WomensEqualityDay, I recommit to fighting for true gender equality.",1166086428469714945,2019-08-26,20:34:04,repandylevin,2,3,27,2019-08-26 20:34:04
Happy to share with you the tie that I wear to celebrate progress in the LGBTQ community! Thank you @morethanmySLE for all the work you do protecting patients! https://twitter.com/morethanmySLE/status/1166019671004471299 …,1166062282234875904,2019-08-26,18:58:07,repandylevin,0,0,5,2019-08-26 18:58:07
Yesterday I got to combine two things I love doing: talking with constituents and paddling on the Clinton River! 35 constituents joined us in Mt. Clemens for a “Kayak with Your Congressman” conversation about water policy and paddle at the new boat launch in MacArthur Park. pic.twitter.com/PWaEfXLTDD,1166006513196027904,2019-08-26,15:16:30,repandylevin,1,1,11,2019-08-26 15:16:30
Happiest birthday to the great @GovWhitmer! pic.twitter.com/leeiYKD54R,1165009923647971329,2019-08-23,21:16:25,repandylevin,2,0,16,2019-08-23 21:16:25
90% of Americans agree that the Senate should pass the bipartisan #HR8 and expand background checks. We've repeatedly asked @SenateMajLdr McConnell to hold a vote to end gun violence--he has never responded. #DoSomething #ForThePeople,1165003392223252486,2019-08-23,20:50:28,repandylevin,6,3,33,2019-08-23 20:50:28
How much longer should Michigan families have to wait to see the @SenateGOP to finally #DoSomething to end gun violence? #ForThePeople,1164999670541803522,2019-08-23,20:35:40,repandylevin,4,2,12,2019-08-23 20:35:40
Shell leaders should be ashamed of themselves for making workers choose between getting paid and attending a Trump “speech.” That’s not a real choice at all! https://www.post-gazette.com/business/powersource/2019/08/16/Trump-speech-union-crowd-Shell-ethane-plant-natural-gas-beaver-county-pennsylvania-attendance-pay-overtime/stories/201908160113 …,1164951227375005700,2019-08-23,17:23:11,repandylevin,2,12,29,2019-08-23 17:23:11
I’ll be on @OutFrontCNN at 7:00pm ET. Tune in!,1164308845918904325,2019-08-21,22:50:35,repandylevin,1,0,4,2019-08-21 22:50:35
Today’s front page story in the @freep about kids dying in overheated back seats broke my heart. I looked up the Hot Cars Act and am signing on as a co-sponsor. We must work with the auto industry to implement technologies to prevent these tragedies. https://www.freep.com/story/money/cars/2019/08/21/child-deaths-hot-cars-nhtsa-twitter/2062750001/ …,1164285308910866432,2019-08-21,21:17:03,repandylevin,2,6,11,2019-08-21 21:17:03
What’s the rest of that sentence? That most Jewish Americans aren’t loyal Americans? That we can't be trusted? This disgusting trope has fueled violence against Jews for centuries. The President isn't just a threat to the US/Israel relationship: he's a threat to the Jewish people https://twitter.com/kylegriffin1/status/1163909975896416259 …,1164246593538838533,2019-08-21,18:43:13,repandylevin,12,10,56,2019-08-21 18:43:13
I hope the President’s “good conversations” about Jammu and Kashmir included urging India to respect human rights. The United States must be on the side of justice. https://www.bloomberg.com/news/articles/2019-08-19/trump-speaks-with-leaders-of-india-pakistan-as-tensions-simmer …,1163911078595530754,2019-08-20,20:30:00,repandylevin,12,6,30,2019-08-20 20:30:00
"When our transportation sector takes a small step towards addressing the #ClimateCrisis, the Trump Admin insists on driving us all backward towards a dangerous, unsustainable future.
 
Why is @realDonaldTrump so keen on impeding progress?
 
Sad! https://www.nytimes.com/2019/08/20/climate/trump-auto-emissions-rollback-disarray.html?action=click&module=Top%20Stories&pgtype=Homepage …",1163890502787375104,2019-08-20,19:08:14,repandylevin,3,2,12,2019-08-20 19:08:14
I #StandWithPP because of its commitment to comprehensive care & full information despite the Trump Administration’s best efforts to censor providers & take decisions away from patients. We will win this fight for patients across Michigan & America. #ProtectX https://twitter.com/ilyseh/status/1163523054137425920 …,1163527071869612033,2019-08-19,19:04:05,repandylevin,0,7,24,2019-08-19 19:04:05
"I was proud to join this letter, and I am proud of the @MachinistsUnion and @IAMBobMartinez
 for standing up for their rights. @Boeing must end its anti-union campaign, reinstate the workers that were illegally fired and negotiate fairly. We need the #PROAct now! #1u https://twitter.com/repmarkpocan/status/1163482881127325696 …",1163499899062587392,2019-08-19,17:16:07,repandylevin,2,16,32,2019-08-19 17:16:07
"If we rebuild the voice and power of working people on the job and in the public square, we can tackle climate change, poverty, militarism and discrimination in all its forms. If not, we have little hope.",1163479738897358849,2019-08-19,15:56:00,repandylevin,0,0,0,2019-08-19 15:56:00
And I include seniors who contributed their whole lives and now deserve a dignified retirement and poor people who want to contribute if given the tools they need to succeed.,1163479687957532675,2019-08-19,15:55:48,repandylevin,1,0,0,2019-08-19 15:55:48
"To me, the future health and wellbeing of our nation and world depend on nothing so much as building solidarity among everyone who has to get up and go to work every day.",1163479596857253894,2019-08-19,15:55:26,repandylevin,1,0,0,2019-08-19 15:55:26
"This is so interesting and important, Matt. I’m a Congressman from Michigan who sees standing up for the working class as my central mission.",1163479535834357761,2019-08-19,15:55:12,repandylevin,1,0,1,2019-08-19 15:55:12
I want to hear from you! Join me in Royal Oak this coming Monday at 6:00 p.m. at @Five15royaloak for coffee and conversation. https://www.eventbrite.com/e/coffee-with-your-congressman-royal-oak-tickets-68858177663?aff=efbeventtix&fbclid=IwAR2XUKcMyaPB-dHJ7oF5Fo7mdGvtvLrgU8iMPupoMbSD9t_iWK4ByumGYWQ …,1162424513054826496,2019-08-16,18:02:55,repandylevin,0,0,3,2019-08-16 18:02:55
Goodyear is laying off workers at its plant in Mexico despite (because of?!) an open case of labor violations. The current USMCA will continue NAFTA’s inadequate enforcement of Mexican workers’ rights -  thus undermining the jobs and standards of workers at home. Not on my watch!,1162390729852932101,2019-08-16,15:48:40,repandylevin,1,6,21,2019-08-16 15:48:40
"So much insistence and such clarity that deporting a vulnerable, mentally ill, diabetic like Jimmy does violence to the American soul. So much determination to change course. No matter how central dividing us may be to the politics of the denizen of 1600 Pennsylvania Avenue. pic.twitter.com/Ugwpx110dL",1162190558959460356,2019-08-16,02:33:16,repandylevin,1,7,22,2019-08-16 02:33:16
"I am heartbroken by the senseless death of #JimmyAldaoud and yet, at the same time, overwhelmingly heartened by the community’s response tonight at a vigil for Jimmy. So many tears shed. So many elected officials showing up for Jimmy’s family and others facing deportation. pic.twitter.com/cvuX5YLLeZ",1162190537199431682,2019-08-16,02:33:11,repandylevin,2,14,48,2019-08-16 02:33:11
"Join me tonight at the Chaldean Community Foundation in Sterling Heights to honor the life of #JimmyAldaoud and to call for an end to the deportation of Iraqi nationals.

 https://www.facebook.com/events/483642958867909/ …",1162106348693270553,2019-08-15,20:58:39,repandylevin,1,5,7,2019-08-15 20:58:39
Donald Trump’s statement was unpatriotic - how dare he encourage another country to deny entry to Members of Congress trying to do their jobs. https://www.msnbc.com/craig-melvin/watch/israel-to-block-visit-by-reps-omar-and-tlaib-after-trump-tweet-66176069619 …,1162099398786068485,2019-08-15,20:31:02,repandylevin,20,39,140,2019-08-15 20:31:02
"The Israeli government should reject the bigoted, wedge-driving political tactics of President Trump, who recently said that both congresswomen should “go back” to their countries, and grant @RepRashida and @Ilhan entry into the country to do their jobs.",1162026177143496704,2019-08-15,15:40:04,repandylevin,7,17,63,2019-08-15 15:40:04
This decision pulls at the seams of our two countries’ important relationship and endangers Israel by attempting to politicize American support for the country.,1162026176363319308,2019-08-15,15:40:04,repandylevin,4,6,36,2019-08-15 15:40:04
".@RepRashida, whose family lives in the West Bank, and @Ilhan, who is a member of the House Foreign Affairs Committee, deserve to be treated with the dignity and respect that any other Member of Congress would receive.",1162026175503523841,2019-08-15,15:40:04,repandylevin,3,29,67,2019-08-15 15:40:04
This is a completely misguided decision that reeks of political motivation. https://twitter.com/Reuters/status/1162010358275629061 …,1162026173976797185,2019-08-15,15:40:03,repandylevin,6,21,88,2019-08-15 15:40:03
"Today, @RepSusanDavis, @RepDean, @RepSusanWild and I wrote to the acting DOL secretary to learn what the Administration is doing to avert and respond to layoffs. @HouseDemocrats are committed to protecting American workers and minimizing the risk of layoffs. pic.twitter.com/ECSEzSMILd",1161748340834545670,2019-08-14,21:16:03,repandylevin,7,6,19,2019-08-14 21:16:03
Join us tomorrow to mourn the loss of #JimmyAldaoud and to honor his life by working to prevent such tragedies from happening again. https://twitter.com/ACLUofMichigan/status/1161647613286014976 …,1161706714456121344,2019-08-14,18:30:38,repandylevin,0,8,11,2019-08-14 18:30:38
"Dark clouds are perfect for Tisha B’av, which commemorates the destruction of the first and second Temples in Jerusalem. What are a few sprinkles in the face of deportations, family separations, mass raids and turning refugees away from our borders?",1161431404963618823,2019-08-14,00:16:39,repandylevin,1,4,25,2019-08-14 00:16:39
"So proud, excited, angry and above all determined to be here with over 100 beloved Muslims, Christians, Jews, Humanists and others to commemorate the solemn Jewish holiday of Tisha B’av by demanding our country change course and provide justice to immigrants. pic.twitter.com/AIV0kVCuFK",1161431389214056450,2019-08-14,00:16:36,repandylevin,2,9,71,2019-08-14 00:16:36
@RepLloydDoggett @RepAlGreen @RepVeasey @RepHastingsFL @RepSchakowsky @BillPascrell @RepAdams @RepBonnie @RepTedDeutch @RepSlotkin @RepChuyGarcia,1161383911278239749,2019-08-13,21:07:56,repandylevin,1,0,4,2019-08-13 21:07:56
@RepMcGovern @RepDeSaulnier @RepDonBeyer @RepSusanDavis @RepDebHaaland @RepJayapal @RepRaulGrijalva @gracenapolitano @JacksonLeeTX18 @RepTjCox @RepCohen @RepDavidEPrice @RepDianaDeGette @BettyMcCollum04 @RepJerryNadler @RepAndreCarson @RepJuanVargas @RepGwenMoore @NydiaVelazquez,1161383910506467328,2019-08-13,21:07:56,repandylevin,1,0,4,2019-08-13 21:07:56
40 of my House Democratic colleagues and I sent a letter today demanding that @realDonaldTrump stop deporting nationals to Iraq before there is another death. We must do this to honor the memory of #JimmyAldaoud. pic.twitter.com/puzbJF2aQa,1161383908849651712,2019-08-13,21:07:55,repandylevin,10,36,128,2019-08-13 21:07:55
Eid Mubarak to our Muslim siblings celebrating #EidAlAdha here in America and around the world. May you and yours be healthy and well with every passing Hajj season.,1160649588799344643,2019-08-11,20:30:00,repandylevin,2,7,39,2019-08-11 20:30:00
"#JimmyAldaoud was deported with only this temporary passport, written in a language he did not know. He had no way of obtaining a permanent Iraqi ID, putting him and others like him in great danger. President Trump needs to stop these deportations immediately. #RIPJimmyAldaoud pic.twitter.com/glIKTkls3t",1160628742294818818,2019-08-11,19:07:10,repandylevin,3,33,63,2019-08-11 19:07:10
"I'm relieved to announce that my office has been able to secure the return of #JimmyAldaoud's remains to Michigan, the only home Jimmy ever knew, so that he can receive a proper Catholic funeral and be buried next his mother per his family's wishes. https://andylevin.house.gov/media/press-releases/breaking-congressman-levin-secures-return-jimmy-aldaoud-s-remains-us …",1159896230518018049,2019-08-09,18:36:25,repandylevin,20,37,192,2019-08-09 18:36:25
"I am working around the clock to get #JimmyAldaoud's remains transported back to the US so that he can receive a dignified Catholic funeral and be buried next to his mother in Michigan, the only home he has ever known. It is the least we can do for Jimmy.",1159569961477713942,2019-08-08,20:59:57,repandylevin,69,294,1603,2019-08-08 20:59:57
@RepRashida @RepRoybalAllard @RepGraceMeng @FrankPallone @RepStephenLynch @NydiaVelazquez @RepHastingsFL @repcleaver @RepGaramendi @RepSchakowsky @RepJeffries @rosadelauro @RepBonnie @RepAdams @repdinatitus,1159549320540164101,2019-08-08,19:37:56,repandylevin,0,3,14,2019-08-08 19:37:56
"Today, 27 of my colleagues and I wrote to @POTUS to express our strong concerns about Eugene Scalia's nomination to be Secretary of Labor. Mr. Scalia’s consistent record of opposing workers’ rights disqualifies him from heading the Department designed to protect American workers. pic.twitter.com/3kMQDbwwdO",1159549318715641862,2019-08-08,19:37:55,repandylevin,12,85,223,2019-08-08 19:37:55
