tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"Howdy, neighbor. Welcome to Hart! pic.twitter.com/HJ2jmNySEf",1091092918453055489,2019-01-31,21:56:37,senpatroberts,2,5,54,2019-01-31 21:56:37
"Today, I joined @SenJoniErnst in reintroducing Sarah's Law, legislation that will help fix our broken immigration system. Read more here:  https://www.roberts.senate.gov/public/index.cfm/pressreleases?ID=3AD84490-1EF8-47DC-BB36-4F7DDCA50356 …",1091060294623870976,2019-01-31,19:46:59,senpatroberts,3,2,5,2019-01-31 19:46:59
I continue to be inspired by this moving video of Kansas' @SenatorDole standing and saluting President George H.W. Bush last year. One American hero saluting another American hero. https://twitter.com/TODAYshow/status/1090960327569821696 …,1090989519837499392,2019-01-31,15:05:45,senpatroberts,3,4,27,2019-01-31 15:05:45
Tune in now 📺 as I speak on the Senate floor to introduce the Kelsey Smith Act  http://www.facebook.com/senpatroberts  @KSFTIPS,1090665577931259904,2019-01-30,17:38:32,senpatroberts,2,6,8,2019-01-30 17:38:32
"Thanks for stopping by, James! https://twitter.com/AmericaRoadTeam/status/1090318341221298176 …",1090319279201894401,2019-01-29,18:42:27,senpatroberts,1,1,4,2019-01-29 18:42:27
"Today, on #KansasDay, I introduced legislation along with @JerryMoran and @RogerMarshallMD for @SenatorDole to receive an honorary military promotion to colonel. Read more here:  https://bit.ly/2RTmQgs  pic.twitter.com/XHQqP1EPDY",1090281521515237377,2019-01-29,16:12:25,senpatroberts,5,20,51,2019-01-29 16:12:25
"Ad astra per aspera. Happy 158th Birthday, Kansas! 🎉 #KansasDay pic.twitter.com/AkOCGI3ENi",1090248699329069056,2019-01-29,14:02:00,senpatroberts,2,12,60,2019-01-29 14:02:00
"On this #InternationalHolocaustRememberanceDay, we pause to honor and commemorate the 6 million Jews, alongside countless others, who were murdered more than 70 years ago. May we never forget. #weremember pic.twitter.com/T4SMincAvu",1089580622216073217,2019-01-27,17:47:18,senpatroberts,7,15,31,2019-01-27 17:47:18
I am glad @realDonaldTrump just signed legislation to reopen the government. We must come to an agreement to secure our border during the next three weeks.,1088988791866564608,2019-01-26,02:35:35,senpatroberts,76,19,90,2019-01-26 02:35:35
"Welcome to Washington, @Rep_Watkins. I look forward to working with you during the next two years. https://twitter.com/Rep_Watkins/status/1088916001364815873 …",1088917914193969154,2019-01-25,21:53:56,senpatroberts,6,2,15,2019-01-25 21:53:56
"Today, I was at @22ARW to welcome the first KC-46 tanker to Kansas. It's no surprise McConnell will be leading the way with the next-generation aerial refueling aircraft that will upgrade the @usairforce fleet. Read more here:  https://www.roberts.senate.gov/public/index.cfm?p=PressReleases&id=E01EE078-39B0-43DB-A5B9-BD16FFCA5D02 …",1088917408952262662,2019-01-25,21:51:56,senpatroberts,4,6,8,2019-01-25 21:51:56
I am excited to welcome the #KC46 to @22ARW today! Watch the arrival ceremony live here:  https://www.facebook.com/SenPatRoberts/posts/2249452268433159?__xts__[0]=68.ARDf5g4rbBfhV0yw0d9J6aS9ASkUKESzwu3CAjUWg7N-VzyexWIm1DMAcItdyX1a4hytJ8cRGXwBfeFZv652V6sGlA1FjlOE6bP1UzWX6Rk6e1l1wfFXE6lUp79qiZU_nGbARF1whfF5TlRwFhFF-oqyAsjK3M1bkgtzFI2MVf4r93h-cF4wADv5dahPjRB9jKM35oEOGTRk95u6I-yTDFcJnIXO7qjHxZO52XGULn-sRg-FB0qVt2sm6hQ7X5DBQWd7eionIGCJxsQMmsy7f-TPudnxUriY8P5lexWWlO5EMjULVqMjY5Bs6wKpFMthgDYbvcplfda7vua19Qc1qg8vVS7IxiQmiOSyV-RB5k7L2hIOwt8Bqb_FFptMNchIeJwLkRKxoEXMFGUDA4eFifsbQcpSLQul3f7ZHxcUgNuej81Do6iG6MefWeUFhMEIKz2ixpv0FC2v1yVw_EVw5Kygf1ZTr2oP_umcW37Utiol4Amdt0aXWUBXSHREBrdzuWU95YPTiaJvRNX7JyB7bFQ26UG8hnc&__tn__=-R …,1088905543564054529,2019-01-25,21:04:47,senpatroberts,1,3,3,2019-01-25 21:04:47
"Today, I voted to fund the government and improve border security. We must negotiate in good faith before further damage is done to our economy and to the people unfairly caught in the partisan crosshairs. 

Read more:  https://www.roberts.senate.gov/public/index.cfm?p=PressReleases&id=37811281-43E0-47F8-9FAF-E7BFAD6E0982 … pic.twitter.com/U9Gq40uHZW",1088535997674127360,2019-01-24,20:36:20,senpatroberts,90,8,46,2019-01-24 20:36:20
"Thank you @kscorn @kswheat @kssorghum @kssoybean for putting on a great Kansas Commodity Classic. I wish I could be there in person, but am voting in Washington to reopen the government. Here's my video that played at the #KSClassic19 today. #ksag pic.twitter.com/zq8iSpzURi",1088488646645334016,2019-01-24,17:28:11,senpatroberts,19,7,26,2019-01-24 17:28:11
Good luck to the @Chiefs in the AFC Championship. Beat the Patriots! 🏈#ChiefsKingdom #KCvsNE pic.twitter.com/x9la667Ss7,1087132666921656320,2019-01-20,23:40:00,senpatroberts,22,6,38,2019-01-20 23:40:00
I applaud @realDonaldTrump for moving this forward & hope my Democrat colleagues will join in reopening the government with this assured border security.,1086757777521950720,2019-01-19,22:50:19,senpatroberts,171,95,346,2019-01-19 22:50:19
My DC office staff and I are celebrating #RedFriday today. We'll be cheering for the @Chiefs Sunday! #LetsRoll #ChiefsKingdom pic.twitter.com/Jae8sOGci5,1086382505840779264,2019-01-18,21:59:08,senpatroberts,53,23,138,2019-01-18 21:59:08
"As we approach the 46th anniversary of Roe v. Wade, it is always humbling to welcome the many #prolife Kansans who travel to Washington for @March_for_Life to help in our fight to protect life. #whywemarch pic.twitter.com/he2mBh9t4h",1086265200712413185,2019-01-18,14:13:00,senpatroberts,54,28,88,2019-01-18 14:13:00
News Release:  https://bit.ly/2CqCsxz  Joining @SenatorCardin to introduce a bipartisan bill to encourage retirement savings by fostering the growth of S corporations that are owned by Employee Stock Ownership Plans ESOPs @EmployeesOwn @ESOPAssociation @theNCEO,1085983607871676416,2019-01-17,19:34:03,senpatroberts,19,16,16,2019-01-17 19:34:03
"Congratulations, @22ARW on being named one of the two finalists for the @usairforce 2019 Commander-in-Chief's Installation Excellence Award! https://twitter.com/22ARW/status/1085626021188124673 …",1085956430795079680,2019-01-17,17:46:03,senpatroberts,5,5,6,2019-01-17 17:46:03
"Congratulations, Patrick Mahomes! #ChiefsKingdom https://twitter.com/kmbc/status/1085605843784093704 …",1085606818552926210,2019-01-16,18:36:49,senpatroberts,23,7,48,2019-01-16 18:36:49
I'm proud to introduce the No Taxpayer Funding for Abortion Act with @SenatorWicker and @SenatorLankford. Read more here:  https://www.roberts.senate.gov/public/index.cfm/pressreleases?ID=26B9CF18-CC86-432B-A8E0-8A9AFAEE0311 … pic.twitter.com/UGsWiCuiPu,1085238807530823680,2019-01-15,18:14:29,senpatroberts,64,42,123,2019-01-15 18:14:29
Congratulations Governor @LauraKellyKS. https://twitter.com/CJOnline/status/1084876651765399552 …,1084877119673548800,2019-01-14,18:17:16,senpatroberts,8,10,44,2019-01-14 18:17:16
Congrats to @newsfromkla's Mike Beam for being selected to be the next Kansas Secretary of Ag. He has big shoes to fill following the strong & visionary leadership of Sec. @jackiemcclaskey. Kansas is lucky to have both of these ambassadors for agriculture. @KansasDeptofAg,1083443496789426176,2019-01-10,19:20:33,senpatroberts,17,6,30,2019-01-10 19:20:33
"@22ARW will be receiving the first KC-46 Pegasus tanker later this month. I'm pleased the long awaited KC-46 will soon be in the capable hands of the men and women of the 22nd and 931st Aerial Refueling Wings at McConnell! 

Read more here:  https://bit.ly/2RpspTW  pic.twitter.com/GpVwHhLymg",1083380339953803265,2019-01-10,15:09:35,senpatroberts,0,7,7,2019-01-10 15:09:35
ICYMI: Senator Roberts to serve remainder of term and will not seek re-election in 2020. Read here:  https://www.roberts.senate.gov/public/index.cfm/pressreleases?id=87AAB1CA-6B98-4912-BD51-4B44533B917E … pic.twitter.com/0buhgiEtIP,1081263069324546050,2019-01-04,18:56:19,senpatroberts,72,18,51,2019-01-04 18:56:19
"I’m proud of the work we’ve done, and I look forward to continuing to serve the people of Kansas for the next 2 years. Read more here:  https://bit.ly/2sh5wmF  pic.twitter.com/kvx9LfcyT6",1081242799440302080,2019-01-04,17:35:46,senpatroberts,54,25,89,2019-01-04 17:35:46
BREAKING: Senator Roberts will serve remainder of term and will not seek re-election in 2020.,1081240035301548032,2019-01-04,17:24:47,senpatroberts,179,252,504,2019-01-04 17:24:47
LIVE NOW: Senator Roberts announces his plans for 2020.  https://www.facebook.com/SenPatRoberts/videos/268815527146129/?__xts__%5B0%5D=68.ARC_LsJlNAHqGIvl0_SP59BfZn5eijmhZd2Wfrrj4Krlj2rpibpyFjpHhMcjXKUggxhOH-dDIDynWmzjhk7We1_3cic7qg-zfu0Fkbg9acfO_2khi9pE4a5A5Tuyd-RW2yUq3z-z0pZm_TCelD_b8HqeEBOgiKnEzTTkrWhevhTagwrI2jneOGICPqwPY_Xl5oisNUmL4gwpUTnwL2ggUTfEAhUT7eevXOKS4Nv87nJo0wIIOINGqwn_05-imc2UVwtNE_4ciWM0U8JaY5gcCEWZFNv6IJ2h-W0TuGEDaJU92BFL8pJOqSJiTqyRwWSCb5xuldDlStyW-gKeDTkeLjEGtIARaMggOL8&__tn__=-R …,1081238869918580736,2019-01-04,17:20:09,senpatroberts,6,19,29,2019-01-04 17:20:09
TUNE IN: Senator Roberts will announce his plans for 2020 at 11:15 am CST. Facebook LIVE:  https://www.facebook.com/SenPatRoberts/  pic.twitter.com/1Rvl4fMWun,1081221749684011008,2019-01-04,16:12:07,senpatroberts,7,15,9,2019-01-04 16:12:07
Happy #NewYear! May this coming year be filled with peace and joy. pic.twitter.com/MOgFu7oDm1,1080121468049076226,2019-01-01,15:20:00,senpatroberts,14,8,19,2019-01-01 15:20:00
Franki and I wish you and your family a very Merry Christmas! #Christmas2018 pic.twitter.com/mrxThdo5Vb,1077572673461501952,2018-12-25,14:32:00,senpatroberts,21,9,35,2018-12-25 14:32:00
"Each year it's an honor to nominate a group of outstanding young Kansans for admission to @WestPoint_USMA, @NavalAcademy, @AF_Academy and Merchant Marine academies. Congratulations to this year's 41 nominees! For the full list of nominations, go here:  https://bit.ly/2UYqGTm  pic.twitter.com/tFlcLRLvtx",1075467998457151489,2018-12-19,19:08:46,senpatroberts,6,8,16,2018-12-19 19:08:46
"Today, @SpiritAero announced it has hired 1,000 employees and will be creating another 1,400 jobs. This is great news for Wichita and the state of Kansas! pic.twitter.com/vvtRR5y0fG",1075427138570997766,2018-12-19,16:26:24,senpatroberts,5,5,12,2018-12-19 16:26:24
Thank you for your leadership @ChuckGrassley. I was proud to cosponsor this bill to bring much needed reform to federal sentencing and criminal justice. https://twitter.com/ChuckGrassley/status/1075207466932232193 …,1075216061774090242,2018-12-19,02:27:40,senpatroberts,13,9,36,2018-12-19 02:27:40
"Happy 382nd birthday, @USNationalGuard pic.twitter.com/bzF6sKHVcW",1073291465638506497,2018-12-13,19:00:00,senpatroberts,10,2,13,2018-12-13 19:00:00
It was great visiting with @KSFarmBureau President Rich Felts after the House passed the #FarmBill. KFB was in Manhattan 2 years ago when we kicked off the Farm Bill and President Felts was in DC this week when we passed it! pic.twitter.com/pnJO2gHHZ7,1073247595844304897,2018-12-13,16:05:41,senpatroberts,0,8,20,2018-12-13 16:05:41
I applaud the @FCC under fellow Kansan @AjitPaiFCC leadership for increasing federal investment in rural broadband in Kansas and throughout the country. Read my release with @JerryMoran here:  https://www.roberts.senate.gov/public/index.cfm/pressreleases?ID=AB55BCE1-E037-4BAE-A503-F7EE10BCC9A4 … pic.twitter.com/MUDO7Execc,1073218955358146562,2018-12-13,14:11:53,senpatroberts,2,16,29,2018-12-13 14:11:53
Thanks for coming in Anna! https://twitter.com/AnnaEWiernicki/status/1072901071486488578 …,1072915126934740997,2018-12-12,18:04:34,senpatroberts,2,5,14,2018-12-12 18:04:34
Thanks for your counsel @SenatorDole https://twitter.com/SenatorDole/status/1072616180307910657 …,1072618384913850368,2018-12-11,22:25:25,senpatroberts,2,3,16,2018-12-11 22:25:25
Audio and Video of my remarks on Senate Passage of the Bi-partisan #FarmBill  https://www.roberts.senate.gov/public/index.cfm/pressreleases?ID=B491B1ED-0635-436C-A86A-03217028B6B9 …,1072613438373937152,2018-12-11,22:05:46,senpatroberts,1,4,3,2018-12-11 22:05:46
"Senate Passes the Bipartisan Farm Bill Conference Report. Next Stop House.
 https://www.agriculture.senate.gov/newsroom/rep/press/release/roberts-stabenow-announce-farm-bill-conference-report-passes-senate-on-87-13-vote …",1072609485758308353,2018-12-11,21:50:04,senpatroberts,4,11,23,2018-12-11 21:50:04
Thank you @jackiemcclaskey for your advice and counsel! https://twitter.com/jackiemcclaskey/status/1072581235564781568 …,1072596568270925826,2018-12-11,20:58:44,senpatroberts,1,4,10,2018-12-11 20:58:44
"We have made tough choices, being judicious with the scarce resources we have on behalf of the taxpayer.   

“This may not be the best possible #FarmBill.  But, it is the best bill possible under these circumstances.",1072596318172917762,2018-12-11,20:57:44,senpatroberts,5,5,15,2018-12-11 20:57:44
"This is what happens when the Congress works in a bipartisan, bicameral fashion.  This is a good #FarmBill that accomplishes what we set out to do – provide certainty and predictability for farmers, families, and rural communities.",1072596142460948482,2018-12-11,20:57:02,senpatroberts,4,6,17,2018-12-11 20:57:02
The #FarmBill focuses on program integrity and commonsense investments to strengthen our nutrition programs to ensure the long-term success of those in need of assistance.,1072595985694638080,2018-12-11,20:56:25,senpatroberts,0,4,7,2018-12-11 20:56:25
"more #FarmBill:
This Farm Bill meets the needs of producers across all regions and all crops.  And, it ensures that our voluntary conservation programs are keeping farm land in operation while protecting our agriculture lands, forests, and other natural resources.",1072595742211141638,2018-12-11,20:55:27,senpatroberts,0,7,11,2018-12-11 20:55:27
"On the #FarmBill: The goal, the responsibility, the absolute requirement is to provide farmers, ranchers, growers and everyone within America’s agriculture and food value chain certainty and predictability during these very difficult times.",1072595521573924864,2018-12-11,20:54:34,senpatroberts,0,3,6,2018-12-11 20:54:34
The Senate will vote on the #FarmBill at 3:45 p.m. today!,1072572246789640193,2018-12-11,19:22:05,senpatroberts,3,42,63,2018-12-11 19:22:05
"What is in the #FarmBill for Kansas farmers and ranchers? Everything you need to know is here:
 https://www.roberts.senate.gov/public/index.cfm/pressreleases?ID=3D7566FA-CBA9-4439-B121-577D34CF8F51 …",1072523343402819585,2018-12-11,16:07:46,senpatroberts,1,10,22,2018-12-11 16:07:46
"While in the hospital awaiting a double lung transplant, 18-year-old Madison Taliaferro from Holton was serenaded by @jason_mraz. From one Holton Wildcat, to another, good luck and I hope you feel better soon! https://www.kansas.com/news/state/article222900285.html …",1072217916790243328,2018-12-10,19:54:06,senpatroberts,7,10,30,2018-12-10 19:54:06
"Check out the uniforms the @USArmy football team will wear today when they take on the Navy in one of college football’s greatest rivalry games, @ArmyNavyGame.

The uniforms pay tribute to @FortRiley’s Big Red One! https://www.wibw.com/content/news/Army-to-wear-Big-Red-One-uniforms---and-they-look-great-501823072.html …",1071468265124302850,2018-12-08,18:15:15,senpatroberts,14,9,30,2018-12-08 18:15:15
Today we remember and honor those who lost their lives in the Pearl Harbor attack on this day 77 years ago. We do our best to honor their heroism and sacrifice for our country on this #PearlHarborRemembranceDay. pic.twitter.com/QoVTv28Tva,1071066553154658304,2018-12-07,15:39:00,senpatroberts,5,11,19,2018-12-07 15:39:00
Kansas innovation at work. Congratulations Erin Smith of @cityoflenexa! https://twitter.com/KAKEnews/status/1070781042343186433 …,1070782204681302017,2018-12-06,20:49:06,senpatroberts,2,3,2,2018-12-06 20:49:06
"Last night, I received the 2018 Champion of Rural America award alongside fellow Kansan @AjitPaiFCC and @ruralhealth CEO Alan Morgan. pic.twitter.com/3je3THkfck",1070445360781377536,2018-12-05,22:30:36,senpatroberts,21,8,49,2018-12-05 22:30:36
Good luck Kansan @AstroHague on your upcoming trip to the @Space_Station! https://twitter.com/AstroHague/status/1070345589462835200 …,1070394296761757701,2018-12-05,19:07:41,senpatroberts,0,2,9,2018-12-05 19:07:41
"Found this photo & letter from @SenatorDole about a mtg w/ Pres. George H.W. Bush on the #FarmBill Dec. 1990. Debating the Farm Bill again today.
I am blessed to have had the opportunity to work with these two men of the Greatest Generation. May President Bush rest in peace. pic.twitter.com/BgZ2PUuLxw",1070301296316571649,2018-12-05,12:58:08,senpatroberts,3,14,58,2018-12-05 12:58:08
"Must see video of Kansas' own Senator Bob Dole standing and saluting President George H.W. Bush -- both World War II veterans, leaders, public servants and good men. https://www.foxnews.com/politics/bob-dole-gives-george-h-w-bush-standing-salute-rising-from-wheelchair-in-dramatic-moment …",1070099190255104001,2018-12-04,23:35:03,senpatroberts,4,16,88,2018-12-04 23:35:03
Had a great time kicking off the 100 year anniversary celebration of the @KSFarmBureau this weekend with hundreds of #Kansas farmers #kfb100years pic.twitter.com/BsKrTtk7Br,1069661023458729985,2018-12-03,18:33:55,senpatroberts,9,4,18,2018-12-03 18:33:55
"2/2...I value @CoachBillSnyder as a close friend & have loved every min. of his success. Success goes beyond football to work w/ mentoring & leadership programs 4 players & youth in KS. In retirement he will continue to make a difference, as he always has, w/ this critical work.",1069355748419923969,2018-12-02,22:20:52,senpatroberts,2,5,37,2018-12-02 22:20:52
"I feel very honored & privileged to have known @CoachBillSnyder from the day he came to @KState in 1989. He launched a legendary career taking the Wildcats to 19 bowl games w/215 victories. His leadership turned around a football team, a University & in many ways, a state. 1/2 pic.twitter.com/gjlMi9YEFK",1069354764985688064,2018-12-02,22:16:58,senpatroberts,2,7,72,2018-12-02 22:16:58
"As the Festival of Lights begins, Franki and I wish all of those celebrating a Happy #Hanukkah! pic.twitter.com/e6ffyXBCd2",1069342945847894017,2018-12-02,21:30:00,senpatroberts,2,6,8,2018-12-02 21:30:00
"Rest In Peace, President George H.W. Bush. @GeorgeHWBush was a WWII hero who dedicated his life to public service. Franki and I are praying for the entire Bush family during this difficult time.",1068841500748984320,2018-12-01,12:17:26,senpatroberts,5,13,45,2018-12-01 12:17:26
Congratulations and welcome to Kansas! https://twitter.com/WichitaState/status/1189982341193707521 …,1190004774164455425,2019-10-31,20:37:02,senpatroberts,8,3,10,2019-10-31 20:37:02
"Today, @SecretarySonny announced Kansas City, MO as the new location for @USDA_ERS & @USDA_NIFA. Both Kansas and Missouri will benefit from this relocation to the heartland. 
 https://www.roberts.senate.gov/public/index.cfm/2019/10/kansas-missouri-congressional-delegation-members-welcome-usda-site-selection-announcement …",1189931156332040194,2019-10-31,15:44:30,senpatroberts,6,7,12,2019-10-31 15:44:30
#HappyHalloween pic.twitter.com/26AkZqGY9g,1189892741540581376,2019-10-31,13:11:51,senpatroberts,5,1,15,2019-10-31 13:11:51
"#October is designated as Breast Cancer Awareness Month to help increase understanding and awareness through early detection, education and support services. pic.twitter.com/gANmNK0gP5",1189659724213604353,2019-10-30,21:45:55,senpatroberts,6,2,2,2019-10-30 21:45:55
"Join me in recognizing National Down Syndrome Awareness Month as we use this as an opportunity to learn about, raise awareness, and celebrate the abilities and accomplishments of the thousands of exceptional Americans living with Down syndrome. @NDSS pic.twitter.com/LBlqqTB54B",1189574094196477952,2019-10-30,16:05:39,senpatroberts,3,9,22,2019-10-30 16:05:39
Proud to cosponsor the ABLE Age Adjustment Act and enjoyed my discussion today about other disability issues with Jawanda Mast. She is a great advocate and an even better friend and I look forward to collaborating in the future! pic.twitter.com/97EVukddnQ,1189277244625174532,2019-10-29,20:26:05,senpatroberts,7,3,11,2019-10-29 20:26:05
Passing #USMCANow is crucial to @ChamberWichita members who rely on exports to Mexico and Canada. #TradeTuesday pic.twitter.com/is2b9w1pUZ,1189149888233295873,2019-10-29,12:00:01,senpatroberts,10,10,26,2019-10-29 12:00:01
"The National Bio and Agro-Defense facility (NBAF) is a historic economic and scientific achievement for Kansas. I’m proud to introduce legislation with @SenStabenow to direct the duties of the laboratory in securing our nation’s food and agriculture. 
 https://www.roberts.senate.gov/public/index.cfm?p=PressReleases&id=141F1629-4ED7-490D-970D-8D29BCAC9AC9 …",1187774092029681669,2019-10-25,16:53:05,senpatroberts,14,2,5,2019-10-25 16:53:05
"It was great to catch up w/ Kansan Patti Walker, who is in DC as a @DoleFoundation Caregiver Fellow. I first met Patti and her husband Kevin in 2004 after Kevin was injured in Afghanistan while serving our country. I'm glad to she is continuing to advocate for veteran caregivers pic.twitter.com/2HPmVRvKk3",1187479934845030400,2019-10-24,21:24:13,senpatroberts,12,4,12,2019-10-24 21:24:13
"Today’s #TradeTuesday features Jason Cox from Cox Machine Incorporated, a Wichita manufacturing company. Watch to see why passing #USMCANow is crucial for manufacturers not only in Kansas, but throughout the entire country. pic.twitter.com/MYZQdqqgc3",1186718841784680448,2019-10-22,18:59:54,senpatroberts,10,10,20,2019-10-22 18:59:54
"Ensuring Americans living in rural areas have access to quality health care is crucial, which is why I joined @SenCortezMasto in introducing the Rural ACO Improvement Act. Learn more here:
 https://www.roberts.senate.gov/public/index.cfm?p=PressReleases&id=47A10564-A92A-4A6D-B524-911C6CAB6BB1 …",1186658998218608644,2019-10-22,15:02:06,senpatroberts,6,3,9,2019-10-22 15:02:06
"As the senior Marine in Congress, I am honored to receive the Iron Mike Award from the @MCL_HQ. Semper fi! pic.twitter.com/gNnopA3i0h",1186399234368724994,2019-10-21,21:49:54,senpatroberts,13,3,36,2019-10-21 21:49:54
ICYMI: @CBSThisMorning featured the @IkeLibrary in Abilene and a look at @IStillLikeIke on their show today. I'm looking forward to the memorial on the National Mall opening in May! https://www.cbsnews.com/news/remembering-ike-a-visit-to-the-eisenhower-presidential-library-museum-and-boyhood-home-in-abilene-kansas/ …,1186318271152345090,2019-10-21,16:28:11,senpatroberts,12,3,6,2019-10-21 16:28:11
As the Kansas Army National Guard’s 169th Sustainment Support Battalion departs for service in Afghanistan my prayers are with the soldiers and their families. Thank you for your service! Semper Fi. pic.twitter.com/QJa7c6dW0i,1185988456092176384,2019-10-20,18:37:37,senpatroberts,30,20,169,2019-10-20 18:37:37
"Today, I met with Ambassador Gregg Doud, the Chief Agricultural Negotiator from @USTradeRep. We discussed the great Japan deal and our optimism on progress with China. pic.twitter.com/raM1LpPNRb",1184916967540580357,2019-10-17,19:39:54,senpatroberts,21,6,20,2019-10-17 19:39:54
"Congressman Elijah Cummings represented the people of Maryland for decades, and his leadership and extraordinary service to our country will be a lasting legacy. Franki and I send our sympathies to the Cummings family, his staff and friends.",1184849957787983873,2019-10-17,15:13:38,senpatroberts,12,2,7,2019-10-17 15:13:38
"Today’s #TradeTuesday features Rich Felts, a farmer from Southeast Kansas and President of the @KSFarmBureau. I join Rich in supporting the quick passage of #USMCANow. pic.twitter.com/WklQ69Gh1h",1184173565026979841,2019-10-15,18:25:53,senpatroberts,49,54,159,2019-10-15 18:25:53
"Happy Birthday to Kansas’ favorite son, President Dwight D. Eisenhower! Today and everyday we are reminded of all he did for our country and I look forward to honoring him in May when we unveil the Eisenhower Memorial on the National Mall. pic.twitter.com/rmPZiDpH5n",1183746149032837120,2019-10-14,14:07:29,senpatroberts,26,11,50,2019-10-14 14:07:29
"Happy 244th Birthday, @USNavy! Today we salute the courage and bravery of all our nation's sailors. Thank you to all who serve and have served! #244NavyBday pic.twitter.com/inX9xFFYrH",1183517036833595399,2019-10-13,22:57:04,senpatroberts,15,7,32,2019-10-13 22:57:04
"On this holiest of days, I wish the Jewish community a peaceful and meaningful #YomKippur. pic.twitter.com/Fq2dudWM6X",1181663087478427648,2019-10-08,20:10:08,senpatroberts,32,12,43,2019-10-08 20:10:08
"Welcome to #TradeTuesday, your weekly reminder that Congress must act swiftly to pass #USMCANow! pic.twitter.com/MAQZ4kOVCe",1181628251334234112,2019-10-08,17:51:43,senpatroberts,85,60,176,2019-10-08 17:51:43
Franki and I are saddened by the senseless shooting that took place in Kansas City early this morning. Our prayers are with the victims and their loved ones. Thank you to the first responders and law enforcement who continue to investigate this shooting.,1180835972986130432,2019-10-06,13:23:29,senpatroberts,266,10,33,2019-10-06 13:23:29
This #ManufacturingDay we're reminded of all the hardworking Kansans in the industry and why we need to pass #USMCANow. pic.twitter.com/eodbXwFiA7,1180228138170802187,2019-10-04,21:08:10,senpatroberts,19,7,18,2019-10-04 21:08:10
