tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
@okstate has been awarded $13.24 million in federal funding to help maximize our nation's energy production through research and development innovation. https://twitter.com/housesciencegop/status/1144613135892066305 …,1144630587929563136,2019-06-28,15:36:13,repfranklucas,0,0,4,2019-06-28 15:36:13
"Great news for @GuthrieOK, Fairview, Shiatook, Cushing, and @Sand_Springs_OK! These airport improvement projects will help strengthen our district's infrastructure network. https://lucas.house.gov/press-release/lucas-applauds-faa-grants-local-airports …",1143639619818442752,2019-06-25,21:58:27,repfranklucas,3,0,6,2019-06-25 21:58:27
"Thank you for your leadership, @SecretaryPerry. https://twitter.com/housesciencegop/status/1143523305162498049 …",1143532743332175872,2019-06-25,14:53:46,repfranklucas,2,1,3,2019-06-25 14:53:46
"Western Oklahoma is home to a number of talented artists. One of those artists, Leah Maier from Alva, was in Washington, D.C. today celebrating the hanging of her artwork in the @uscapitol. Congrats on winning Oklahoma’s Third District’s Congressional Art Competition, Leah! pic.twitter.com/UINWPona9r",1143268498845720576,2019-06-24,21:23:45,repfranklucas,1,1,17,2019-06-24 21:23:45
"While Oklahoma's farmers were at the hands of Mother Nature, I'm grateful to USDA's leadership providing relief for our state's farmers and ranchers. https://twitter.com/usdaRMA/status/1141726233253703680 …",1142190456228368385,2019-06-21,22:00:00,repfranklucas,4,4,10,2019-06-21 22:00:00
"As we prepare to launch mankind back to the moon and beyond, STEM students are plying a critical role in research and workforce development. Oklahoma’s own, @LangstonU has launched a project to study the effects of microgravity on cell regulation. https://www.nasa.gov/feature/wallops/2019/students-boosting-technical-skills-at-nasa-wallops-rocket-week …",1142127481706754048,2019-06-21,17:49:45,repfranklucas,1,6,14,2019-06-21 17:49:45
"ICYMI: Exciting news from the @librarycongress. Joy Harjo will serve as the 23rd U.S. Poet Laureate, the first Native American and first Oklahoman to serve in the position. Congratulations, Joy! https://www.tulsaworld.com/entertainment/tulsan-joy-harjo-named-u-s-poet-laureate-making-history/article_ec770d87-5568-573e-bcec-d3e0e42b9b31.html …",1142054561852612609,2019-06-21,13:00:00,repfranklucas,1,2,5,2019-06-21 13:00:00
@fema will place a Disaster Recovery Center in Logan County for individuals needing assistance. Click below for more details: http://www.guthrienewsleader.net/news/fema-to-have-disaster-recovery-center-at-mercy-hospital-logan/article_36afe602-92a4-11e9-9506-e334e48a8c47.html …,1141828071764316161,2019-06-20,22:00:01,repfranklucas,0,0,0,2019-06-20 22:00:01
"DYK: Oklahoma has the 3rd largest percentage of women agriculture producers in the U.S. With leadership from women like Mignon Bolay, of @okfarmbureau, our state’s agriculture prosperity is in good hands. pic.twitter.com/w8xLTfCHll",1141795943915970560,2019-06-20,19:52:21,repfranklucas,2,2,13,2019-06-20 19:52:21
"Today, Mexico became the first country to ratify #USMCA. Mexico's commitment to reform and equitable trade means the U.S. is one step closer to ensuring greater market access and more opportunities for America's farmers and ranchers. 
 https://www.cnbc.com/2019/06/19/mexico-ratifies-usmca-trade-deal-via-senate-vote.html …",1141452021884751872,2019-06-19,21:05:43,repfranklucas,3,1,7,2019-06-19 21:05:43
TUNE IN📻: I’ll be on @PoncaCityOKgov’s 99.3 KLOR and @101CountryKPNC beginning at 7:30AM this morning.,1141311644938772480,2019-06-19,11:47:55,repfranklucas,1,1,1,2019-06-19 11:47:55
"Pleased to hear @cityofokc, @StillwaterOKgov, and @PoncaCityOKgov are receiving a total of $5.58 million for airport infrastructure upgrades. These projects will support further economic growth as well as increase the safety and emergency response capabilities of our communities. https://twitter.com/FAANews/status/1140679684818112513 …",1140732054927265793,2019-06-17,21:24:50,repfranklucas,3,4,17,2019-06-17 21:24:50
"ICYMI: @Google is continuing to provide countless opportunities for @Oklahoma4H students. From coding to computer programming, investing in rural STEM education will empower students to create technology benefiting the future of industries and communities throughout our nation. https://twitter.com/sundarpichai/status/1139221388806500353 …",1140652500812533762,2019-06-17,16:08:43,repfranklucas,5,2,13,2019-06-17 16:08:43
"For 244 years, the @USArmy has defended our freedom and American values. Oklahoma is home to more than 300,000 veterans, a number of those having served in the Army. Today we celebrate the institution that is the @USArmy and the gallant soldiers who served in its ranks. https://twitter.com/USArmy/status/1139487649008242688 …",1139638643713118209,2019-06-14,21:00:00,repfranklucas,2,0,10,2019-06-14 21:00:00
"The oldest continuous plots west of the Mississippi River, @okstate_ag's Magruder Plots have provided research opportunities to students for generations. Looking forward to many more generations of research coming from @okstate. https://www.hpj.com/crops/magruder-plots-offer-research-opportunities-for-oklahoma-state-university/article_9be50abc-8957-11e9-b25c-a30a90672ebc.html …",1139563540656865280,2019-06-14,16:01:34,repfranklucas,3,2,12,2019-06-14 16:01:34
TUNE IN📻: Be sure to turn those radio dials to @KRMGtulsa and @CTBRadio’s 107.1 KNID today and tomorrow to catch my interview from yesterday. pic.twitter.com/hRsLnu7G0W,1139224060678856706,2019-06-13,17:32:36,repfranklucas,2,2,4,2019-06-13 17:32:36
Tune in to @OKCFOX tonight to hear my conversation with @wsuares about @POTUS' deal with Mexico to curb the flow of illegal immigration and how he's confronting China and their unfair trade policies. https://twitter.com/SBGC2C/status/1138923124802670596 …,1138937222550511618,2019-06-12,22:32:48,repfranklucas,4,1,5,2019-06-12 22:32:48
"Folks like @okagcoop, @CouncilCotton, @okfarmbureau, @Okpork, the Oklahoma Grain & Feed Association, and many more know the positive impacts #USMCA would have on our economy and our farmers. It's time to pass #USMCA and provide for our nation's farmers. https://lucas.house.gov/press-release/oklahoma-agriculture-groups-urge-congress-ratify-usmca …",1138891218501406720,2019-06-12,19:30:00,repfranklucas,6,17,28,2019-06-12 19:30:00
