tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"Congress should legislate and implement social policy. 

Trade deals should not.

Read my op-ed on why the new trade deal threatens American sovereignty: https://thehill.com/blogs/congress-blog/lawmaker-news/418979-new-trade-deal-threatens-american-sovereignty …",1068520863102775298,2018-11-30,15:03:20,repdlamborn,13,3,3,2018-11-30 15:03:20
"No, the US became the largest energy producer despite your administration’s efforts to keep it in the ground.  https://www.washingtontimes.com/news/2018/nov/28/obama-takes-credit-us-oil-and-gas-boom-was-me-peop/ … via @washtimes",1067886768685555728,2018-11-28,21:03:40,repdlamborn,17,4,13,2018-11-28 21:03:40
I’m humbled to serve as co-chair of the House Values Action Team in the 116th Congress. Thank you Chair @RepHartzler for leading this important group so well. pic.twitter.com/mnG6DzDuxr,1067793502447304704,2018-11-28,14:53:04,repdlamborn,8,1,7,2018-11-28 14:53:04
"The Palestinian Authority has imprisoned Palestinians for merely selling land to Jews. Absurd.

Imagine if they encouraged their citizens for participating in the economy, instead of punishing them for engaging with Jews. http://bit.ly/2DPwWa8 ",1067790296384237568,2018-11-28,14:40:19,repdlamborn,6,0,3,2018-11-28 14:40:19
"When supporting a cause close to your heart on #GivingTuesday, #IRS can help you verify that you do it through a legitimate charity: http://www.irs.gov/teos ",1067506598048804864,2018-11-27,19:53:00,repdlamborn,0,0,1,2018-11-27 19:53:00
Proud that this amazing technology was built and tested in the great state of Colorado 😎 🌎 🇺🇸 Great job @NASA and @NASAInSight on the successful landing! https://twitter.com/NASA/status/1067145015216861184 …,1067159298646650886,2018-11-26,20:52:58,repdlamborn,4,0,6,2018-11-26 20:52:58
Donating to a charity on #GivingTuesday? #IRS has a search feature to help you find or verify legitimate charities.  http://www.irs.gov/teos ,1067138913964298258,2018-11-26,19:31:58,repdlamborn,2,0,1,2018-11-26 19:31:58
Our country is a place where we can enjoy our friends and family and freely practice our faith. That is truly a blessing. I'm thankful for the honor of representing the people of Colorado's Fifth Congressional District.  Happy Thanksgiving! 2/2,1065775355678650369,2018-11-23,01:13:40,repdlamborn,5,0,8,2018-11-23 01:13:40
"On Thanksgiving Day, Americans around the world celebrate the many blessings we enjoy as a nation thanks to God's gracious Providence. This year, I particularly think of the men and women in uniform who are serving us abroad while protecting our country. May God protect them. 1/2",1065775353875046400,2018-11-23,01:13:40,repdlamborn,8,2,15,2018-11-23 01:13:40
"A trade agreement is no place for social policy. As a sovereign nation, the U.S. has the right to decide when, whether and how to tackle issues of civil rights, protected classes, and workplace rights. That should be done legislatively. It's the job of Congress. 2/2",1064544905748520960,2018-11-19,15:44:18,repdlamborn,11,1,8,2018-11-19 15:44:18
"I sent a letter, along with 45 of my congressional colleagues, to @POTUS urging him to remove the sexual orientation and gender identity language that Canada insisted on adding to the upcoming US-Mexico-Canada Agreement. 1/2

My full statement: ↓
 https://lamborn.house.gov/news/documentsingle.aspx?DocumentID=2491&fbclid=IwAR3s4RD9oPYyrshhHBR0BoZ2tR75muWAZsFUkCLjbYkTL06X_uh4oW-yRVQ …",1064544905027047424,2018-11-19,15:44:18,repdlamborn,8,3,13,2018-11-19 15:44:18
".@cathymcmorris thanks for your strong leadership in the House!

⚡️ “Cathy McMorris Rodgers is the only woman to give birth three times while serving in US Congress” https://twitter.com/i/moments/1062747390439055361 …",1063438967062896640,2018-11-16,14:29:42,repdlamborn,8,4,18,2018-11-16 14:29:42
"My bill to continue funding for advanced digital geologic maps, which help communities plan and develop their lands, passed the House. Thank you @NatResources Committee for supporting this important legislation.",1062718474500300800,2018-11-14,14:46:43,repdlamborn,3,5,10,2018-11-14 14:46:43
Read my op-ed on the clear message America needs to send to Iran regarding Israel’s sovereignty. ↓↓↓ https://twitter.com/WashTimes/status/1062390914482614273 …,1062469173429919745,2018-11-13,22:16:05,repdlamborn,14,6,18,2018-11-13 22:16:05
"Service in the armed forces demands much of a person and their families, and when they finally take off the uniform and return to civilian life they enrich their communities with their experiences and virtues. #HappyVeteransDay",1061991643182706694,2018-11-12,14:38:33,repdlamborn,2,0,1,2018-11-12 14:38:33
"On Veterans Day, we as a nation set aside time to recognize our gratitude to the men and women who have served our county in uniform. I am tremendously grateful for our veterans. We know that America enjoys many unparalleled freedoms because of the noble service of our veterans.",1061991642440368128,2018-11-12,14:38:33,repdlamborn,11,0,8,2018-11-12 14:38:33
"I was honored to attend the groundbreaking for the 40,000 sq ft pavilion addition to the National Museum for WWII Aviation, a hidden gem in Colorado Springs. pic.twitter.com/OiNm0lIC7i",1060262718278529024,2018-11-07,20:08:25,repdlamborn,6,2,11,2018-11-07 20:08:25
Today the Pikes Peak National Cemetery opens to the public. I'm proud to see the cemetery serving as an honorable resting place for the brave men and women who served our country so well. They deserve nothing less. pic.twitter.com/myp6nYnjN6,1058379253333549056,2018-11-02,15:24:12,repdlamborn,6,3,7,2018-11-02 15:24:12
Another fantastic jobs report this month! https://twitter.com/FoxBusiness/status/1058341338398318597 …,1058378636284387328,2018-11-02,15:21:45,repdlamborn,9,1,6,2018-11-02 15:21:45
"For over 2 years @POTUS has led historic reforms including tax cuts, rebuilding our military, and appointing constitutionalist judges.  In about the same time-frame, Bob Mueller only succeeded in dividing the country and wasting tax money.  #Mueller",1154144469907845125,2019-07-24,21:40:59,repdlamborn,93,40,174,2019-07-24 21:40:59
"What a shocker! Dems say they will continue to investigate regardless of the failure of the Mueller report to find any crimes committed by @POTUS.

More wasted time & money. Why should we focus on problems like immigration when we can continue a senseless witch hunt? #Mueller",1154064108125401088,2019-07-24,16:21:39,repdlamborn,41,3,23,2019-07-24 16:21:39
Did I miss something? Is there an exception in the law that says @POTUS is the only person who should not receive the same presumption of innocence as every American? This is absurd and sets an extremely dangerous precedent. #Mueller,1154056942530322432,2019-07-24,15:53:11,repdlamborn,48,25,107,2019-07-24 15:53:11
"Mueller opening statement: ""The investigation did not establish that members of the Trump campaign conspired with the Russian Government"".

Mueller appears to have allowed his Anti Trump staff to control this report. But even still, it doesn't change the facts. NO COLLUSION.",1154033791272226817,2019-07-24,14:21:11,repdlamborn,19,5,18,2019-07-24 14:21:11
I want to thank our law enforcement officers for all of their hard-work and sacrifice. I will always stand with the brave men & women of who risk their lives to serve and protect their community every day. #RespectThePolice,1153788682890956802,2019-07-23,22:07:13,repdlamborn,7,3,13,2019-07-23 22:07:13
2/2 Our national security environment remains challenged by malicious actors across the globe & with Secretary Esper we have the right person in charge to train and equip the armed forces of this nation to be ready should @POTUS  need to employ forces in defense of our freedom.,1153723998339043329,2019-07-23,17:50:11,repdlamborn,3,2,7,2019-07-23 17:50:11
1/2 I would like to congratulate @EsperDoD  on his recent confirmation to continue his service to the nation as the Secretary of Defense.  Secretary Esper has a strong record of public service as a soldier and in government.,1153723997303050242,2019-07-23,17:50:10,repdlamborn,2,6,9,2019-07-23 17:50:10
It was a blessing to attend this naturalization ceremony to welcome these 41 new Americans to our great nation. It is an honor to call you all my fellow citizens! pic.twitter.com/bzMfppyBAC,1153420846301687808,2019-07-22,21:45:33,repdlamborn,14,5,22,2019-07-22 21:45:33
It was so great to meet with President @iingwen of Taiwan. The future of US Taiwanese relationships is bright indeed. https://twitter.com/iingwen/status/1152584958831030273 …,1153399974610313216,2019-07-22,20:22:37,repdlamborn,4,2,10,2019-07-22 20:22:37
"Democrats just voted to raise the min wage to $15. This is economically unwise & hurts those it aims to help. According to CBO, a $15 min wage would mean: 
•3.7M jobs lost nationwide
•12,007 jobs lost in CO
•Entry jobs at risk of elimination
•$9B decrease in net family income pic.twitter.com/4wUIz5K7u1",1151959438015832064,2019-07-18,20:58:27,repdlamborn,36,12,28,2019-07-18 20:58:27
"Wow! @ColoradoStateU's Inclusive Coms Task Force decided that America is a word so ""offensive"" it should not be spoken. I'm #ProudtobeanAmerican. All Americans from all walks of life should be able to say they're proud of their country. #ColoradoStateUniversity
@realDonaldTrump",1151926437106126857,2019-07-18,18:47:19,repdlamborn,109,69,151,2019-07-18 18:47:19
"Nothing can erase human dignity. Dignity is a God-given right to follow our conscience and to seek fulfillment for our soul. Freedom of religion is one of the values that makes America great, and we are blessed to be a part of a truly pluralistic religious society. #IRFRoundTable pic.twitter.com/Y9mpR4IyG8",1151544912875315205,2019-07-17,17:31:16,repdlamborn,41,6,20,2019-07-17 17:31:16
"As Co-Chair of the House Values Action Team, I was pleased to have @SecretaryCarson brief our caucus about the reforms @HUDgov has been working on, and I'm honored to work with him to continue finding ways to offer affordable housing and services to people in need. pic.twitter.com/3UOmxI8I8v",1151241799203250176,2019-07-16,21:26:48,repdlamborn,30,8,17,2019-07-16 21:26:48
"Apollo 11, 50 yrs ago today,  took flight- and ushered in a new era of dreams, possibility, ingenuity, and patriotism. We honor Neil Armstrong, Buzz Aldrin, Michael Collins, and all of the men and women at @NASA for their bravery, hard work, and leadership. #Apollo50th https://twitter.com/VP/status/1151143661142532097 …",1151222536816013313,2019-07-16,20:10:16,repdlamborn,7,4,7,2019-07-16 20:10:16
I applaud @SecBernhardt for relocating the @BLMNational to Grand Junction. This move will make the department more efficient and bring BLM policy makers closer to the people most affected by their decisions. https://twitter.com/SenCoryGardner/status/1150856754026176518 …,1150881833640517634,2019-07-15,21:36:26,repdlamborn,11,3,22,2019-07-15 21:36:26
It was an honor to speak at #WCS19 about defending the freedoms of those who are defending our freedoms. @colo_politics https://www.coloradopolitics.com/news/lamborn-talks-religion-in-the-military-at-conservative-summit-in/article_7bb5b854-a5ef-11e9-aa6d-fb4fc1b72df3.html …,1150820206807269381,2019-07-15,17:31:33,repdlamborn,14,5,12,2019-07-15 17:31:33
"While freedom is under attack in many parts of the world, the Trump Administration is taking historic strides to protect people of all faiths.  Thank you @IRF_Ambassador for your leadership in promoting religious freedom around the world!",1150803779270402048,2019-07-15,16:26:16,repdlamborn,25,5,11,2019-07-15 16:26:16
I am honored to be speaking to the International Religious Freedom Roundtable tomorrow night to celebrate the opening of the 2nd Annual Ministerial to Advance Religious Freedom.,1150803778171527170,2019-07-15,16:26:16,repdlamborn,10,4,15,2019-07-15 16:26:16
The rule of law is a cornerstone of our republic. ICE agents are charged with enforcing our immigration laws without regard to the partisan rancor on the left.  I am grateful to their service & implore elected officials to stop slandering their honor & politicizing their duties.,1150796807598936065,2019-07-15,15:58:34,repdlamborn,40,24,57,2019-07-15 15:58:34
Yesterday at #WCS19 I sat down with @JanJekielek from the @EpochTimes and talked about the work I'm doing to protect the religious conscience and views of the men and women serving in our military. The interview goes live at 7 PM ET here:  https://youtu.be/Z4zOpjQ5GcA  https://twitter.com/JanJekielek/status/1150532025423663104 …,1150534719114625025,2019-07-14,22:37:07,repdlamborn,22,12,35,2019-07-14 22:37:07
It was great sitting down with @JanJekielek at @EpochTimes yesterday to discuss the importance of defending those who defend us! Tune in at 7 PM ET! https://twitter.com/JanJekielek/status/1150486391303729153 …,1150500224722296832,2019-07-14,20:20:03,repdlamborn,7,22,52,2019-07-14 20:20:03
I had a great time at the Western Conservative Summit today. I spoke about the work I’ve been doing to help defend religious freedom for those serving in our military. Thank you to @jeffhunt and all of those at the @CentennialInstitute that make this event possible. #WCS19 pic.twitter.com/CI8ZEFrMYm,1150116715256152064,2019-07-13,18:56:07,repdlamborn,16,14,29,2019-07-13 18:56:07
"Tune in for my speech at the Western Conservative Summit, this morning at 9! I will be talking about protecting religious freedom for our men and women in uniform! Live link below: #WCS19 https://www.youtube.com/user/CentennialInstitute/live …",1150027339763347457,2019-07-13,13:00:58,repdlamborn,12,8,14,2019-07-13 13:00:58
"I'm excited to be joining the dozens of dynamic speakers at the Western Conservative Summit today and tomorrow in Denver, CO!  I’ll be speaking tomorrow morning at 9! #WCS19",1149805893124612096,2019-07-12,22:21:01,repdlamborn,10,2,10,2019-07-12 22:21:01
"I was glad to join so many of my colleagues in signing this letter, urging @POTUS to take action and protect our national security interests by combating our foreign dependence on uranium.@westerncaucus https://twitter.com/westerncaucus/status/1149773699249332224 …",1149801699768504320,2019-07-12,22:04:22,repdlamborn,3,15,49,2019-07-12 22:04:22
This NDAA Amendment was absolutely embarrassing for House Dems. They continue to falsely slander @POTUS on a trumped-up emoluments claim which has already been cleared by the courts. We MUST continue to support the President as he fights to rebuild and protect our military. pic.twitter.com/X7jHTHYf6R,1149759496270614528,2019-07-12,19:16:40,repdlamborn,72,93,285,2019-07-12 19:16:40
It is an honor to stand shoulder to shoulder with @GOPLeader and call Democrats out for putting politics before our duty to the men and women in uniform. #NDAA pic.twitter.com/lQLxwT7eZb,1149701161890414593,2019-07-12,15:24:52,repdlamborn,25,47,147,2019-07-12 15:24:52
This bill is about ensuring the men and women in our armed services have what they need to defend our great nation. As presented- it does not meet these requirements.,1149368660299005958,2019-07-11,17:23:37,repdlamborn,5,1,5,2019-07-11 17:23:37
"We have a top priority in Congress of providing for the defense of our nation. Rather than focusing on the task in front of us, Democrats chose to put politics first, inserting partisan poison pill amendments into the NDAA- which has been historically bipartisan for 60 years. pic.twitter.com/2IMAcCwbBU",1149368654745821184,2019-07-11,17:23:36,repdlamborn,13,2,12,2019-07-11 17:23:36
"Democrats are harming our national security by adding damaging, partisan provisions to the NDAA, to include:
-an arbitrary budget that would undercut military readiness,
-attempts to close Guantánamo Bay, and
-efforts to block the President from alleviating the border crisis.",1149008753255157760,2019-07-10,17:33:28,repdlamborn,21,11,15,2019-07-10 17:33:28
"We should be focused on growing the economy and creating more high-quality jobs, but House Democrats would rather give Washington more control over how we live our lives.
 https://www.cbo.gov/system/files/2019-07/CBO-55410-MinimumWage2019.pdf …",1148699705582346240,2019-07-09,21:05:26,repdlamborn,10,4,5,2019-07-09 21:05:26
"According to the nonpartisan @CBO, a federally mandated minimum wage increase would mean millions of Americans put out of work.",1148699704491794434,2019-07-09,21:05:26,repdlamborn,17,6,9,2019-07-09 21:05:26
I will continue to fight against this radical policy leftover from the Obama Administration.,1148656186801053696,2019-07-09,18:12:30,repdlamborn,5,4,21,2019-07-09 18:12:30
"Dems are trying to use backdoor methods in their highly partisan version of the NDAA to force the @POTUS to close Guantánamo Bay, and potentially moving the worst of the worst terrorists to the US, many to facilities in @CanonCityGov.",1148656184984866816,2019-07-09,18:12:30,repdlamborn,21,8,13,2019-07-09 18:12:30
"Last month, the U.S. Economy added 224,000 jobs. Our economy is booming, and unemployment remains at near record lows. In fact, nominal average hourly earnings have risen 3.1% over the last year, which is the largest year-over-year percent wage gain since 2009.",1148345132544122880,2019-07-08,21:36:29,repdlamborn,22,6,15,2019-07-08 21:36:29
Happy Independence Day and God Bless America! May our freedom continue to ring and liberty continue to grow! pic.twitter.com/z13nXzBVXG,1146805424777125895,2019-07-04,15:38:14,repdlamborn,13,7,22,2019-07-04 15:38:14
I want to sincerely thank @CBP and @ICEgov for their hard work these last few months. With overwhelming numbers of illegal migrants and dwindling funds their jobs have been increasingly difficult. I am glad we have finally funded the ongoing humanitarian crisis at the border.,1146094662400323584,2019-07-02,16:33:55,repdlamborn,27,5,32,2019-07-02 16:33:55
Iran’s self-reported violations of multiple international nuclear agreements are dangerous and unacceptable. I support President Trump in protecting America and her allies from Iran’s lethal nuclear aspirations. https://www.wsj.com/articles/iran-says-it-breached-nuclear-pact-11561982871 …,1145788890130931713,2019-07-01,20:18:53,repdlamborn,37,16,38,2019-07-01 20:18:53
"As we celebrate the birth of our Savior, I wish you & your family the warmest blessings of a Merry Christmas.  We give thanks for Jesus' gift of 'peace on Earth & good will toward man' through the sacrifice He made for us all. May your home be filled with His love, peace, & joy! pic.twitter.com/K5HVtNszI3",1209868428053381120,2019-12-25,16:08:06,repdlamborn,27,23,110,2019-12-25 16:08:06
"This year’s @NoradSanta tracking operation is in full swing at @PeteAFB! Every year, our men and women in uniform in the Pikes Peak region do a fantastic job supporting this very important mission! #NoradTracksSanta #MerryChristmas pic.twitter.com/0wOl17ANw7",1209521535767085056,2019-12-24,17:09:40,repdlamborn,9,10,42,2019-12-24 17:09:40
"Excellent coverage @Liz_Wheeler. The Dems can't show any crime committed by @realDonaldTrump. This whole thing is a farce, and Pelosi should quit delaying & send the impeachment articles to the Senate where @POTUS will be exonerated. #Shampeachment pic.twitter.com/cuzMOwMXkF",1208071500860940293,2019-12-20,17:07:45,repdlamborn,110,493,1329,2019-12-20 17:07:45
Proud to have joined this letter! https://twitter.com/RepJeffDuncan/status/1208046628860563462 …,1208050370615922688,2019-12-20,15:43:47,repdlamborn,11,26,91,2019-12-20 15:43:47
I am calling in to @JimmyLakey's show right now to talk about yesterday's hyper-partisan impeachment process against @realDonaldTrump.  Tune in: https://600kcol.iheart.com/featured/kcol-morning-s-with-jimmy-lakey/ …,1207701199111282689,2019-12-19,16:36:18,repdlamborn,20,9,18,2019-12-19 16:36:18
"After ramming through a hyper-partisan impeachment process against @realDonaldTrump last night, Speaker Pelosi refused to answer reporter questions today. She seems afraid to send their shoddy impeachment articles over to the Senate, where they will be exposed to a fair process.",1207698389061619713,2019-12-19,16:25:08,repdlamborn,56,80,257,2019-12-19 16:25:08
I’ll be joining @RANDALLONRADIO at 8:45am MT to talk about yesterday’s impeachment vote and why I was a “NO” vote. Listen here: http://www.kvor.com ,1207686618393587713,2019-12-19,15:38:22,repdlamborn,10,2,14,2019-12-19 15:38:22
"House Democrats not only cheered silencing the votes of 63 million Americans who voted for @realDonaldTrump, but they also led a totally partisan witch hunt with ZERO bipartisan support on trumped-up charges. This is a sad day for the history of the U.S. House of Representatives.",1207480743485739008,2019-12-19,02:00:17,repdlamborn,109,253,737,2019-12-19 02:00:17
"This is nothing but a partisan ploy by Democrats to overturn an election. This charade will fail, and the senate will exonerate @realDonaldTrump, and everyone knows it. #Shampeachment pic.twitter.com/pd5pFaQ8Lj",1207428677362958337,2019-12-18,22:33:24,repdlamborn,231,1004,3119,2019-12-18 22:33:24
