tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
.@RepMikeRogersAL: Democrats refuse to admit that our border is at a breaking point and have offered 0 solutions to address the border crisis since taking control of the House. POTUS is running out of options to address the worsening #BorderCrisis.  http://bit.ly/2Wy8L9L  https://twitter.com/AP/status/1134245027872485377 …,1134487190606680069,2019-05-31,15:49:58,homelandgop,1,2,2,2019-05-31 15:49:58
"NEWS: @CBP apprehended the largest group of migrants crossing the border EVER. The group of more than 1,000 migrants was apprehended near El Paso, Texas on Wednesday morning.  https://nbcnews.to/2WA05Qh  #BorderCrisis",1134135275016335361,2019-05-30,16:31:35,homelandgop,7,16,22,2019-05-30 16:31:35
.@RepMikeRogerAL applauds @CBP_McAleenan for creating an advisory committee focusing on preventing violence at religious institutions.  http://bit.ly/2YF7wmE ,1131279312290762753,2019-05-22,19:23:00,homelandgop,0,0,0,2019-05-22 19:23:00
Fiscal year totals have topped over half a million migrants #BorderCrisis pic.twitter.com/VU1rhGCsuF,1131217745985626113,2019-05-22,15:18:22,homelandgop,1,5,5,2019-05-22 15:18:22
Detention facilities are beyond capacity and migrants are now being housed in large tents. #BorderCrisis pic.twitter.com/G8WKU7NMqZ,1131210197207322624,2019-05-22,14:48:22,homelandgop,1,6,3,2019-05-22 14:48:22
.@CBP agents are continually pulled off the front lines to help care and process migrants #BorderCrisis pic.twitter.com/5O5tEWLHcw,1131200991414632449,2019-05-22,14:11:47,homelandgop,1,3,3,2019-05-22 14:11:47
"Law enforcement is increasingly rescuing migrants and children from dangerous situations, from pulling families from the Rio Grande to saving abandoned children. #BorderCrisis pic.twitter.com/pflsxVHYh8",1131196560216342531,2019-05-22,13:54:11,homelandgop,0,3,9,2019-05-22 13:54:11
RECORD BREAKING: Migration numbers reach highest point in years. Last month migration was up 591 percent compared with April 2017. #BorderCrisis pic.twitter.com/31zGRpUXuK,1131194609990873095,2019-05-22,13:46:26,homelandgop,19,38,40,2019-05-22 13:46:26
WATCH @RepMikeRogersAL discuss the #BorderCrisis with @CBP_McAleenan at a hearing on the DHS Budget https://youtu.be/wFdh8DnoNPM ,1131191351746408449,2019-05-22,13:33:29,homelandgop,5,8,9,2019-05-22 13:33:29
TUNE IN 📺 @RepMikeRogersAl joins @MorningsMaria at the top of the hour discussing the #BorderCrisis,1131166633786003456,2019-05-22,11:55:16,homelandgop,0,0,1,2019-05-22 11:55:16
WATCH @RepJohnKatko lead Republicans at a hearing on the cyber talent pipeline https://youtu.be/g45upEriGjY ,1130896703522000896,2019-05-21,18:02:39,homelandgop,0,0,2,2019-05-21 18:02:39
WATCH @RepDLesko lead Republicans at a hearing on @TSA workforce https://youtu.be/4GlicNrmUiQ ,1130835886705446912,2019-05-21,14:00:59,homelandgop,0,6,12,2019-05-21 14:00:59
Top House border security Republican @RepMikeRogersAL on @POTUS’s immigration plan: “A White House plan to boost border security and reform our immigration system is a welcome step.” More ➡️  https://bit.ly/2W6Yn8S ,1129103224273870848,2019-05-16,19:16:01,homelandgop,4,3,5,2019-05-16 19:16:01
The men and women of law enforcement play a key role in keeping our homeland secure. Homeland Security Committee Republicans thank @DHSgov law enforcement for their service and dedication to their country. #PoliceWeek2019 pic.twitter.com/i7eMZJLgCy,1129085159888871429,2019-05-16,18:04:14,homelandgop,0,0,2,2019-05-16 18:04:14
.@RepMikeRogersAL: Key players in the tech industry are serious about ensuring terrorist attacks and calls for violence aren’t spread on their platforms. I applaud these companies for taking new steps in light of the recent acts of violence. More:  https://bit.ly/30lArOh  https://twitter.com/CNNBusiness/status/1128719204520165379 …,1128757474348150789,2019-05-15,20:22:07,homelandgop,0,2,1,2019-05-15 20:22:07
NEWS: Each bill cleared the committee UNANIMOUSLY.   https://bit.ly/2WbCjdq  https://twitter.com/HomelandGOP/status/1128661904724045825 …,1128687082220720128,2019-05-15,15:42:25,homelandgop,0,11,18,2019-05-15 15:42:25
WATCH the committee markup live: https://youtu.be/JHxvg8UZDgs ,1128662003780861952,2019-05-15,14:02:45,homelandgop,0,1,1,2019-05-15 14:02:45
"Today the committee is considering 4 Republican-led bills: @RepMcCaul’s DHS Cyber Incident Response Teams Act, @RepJohnKatko’s DHS Overseas Personnel Enhancement Act, @RepMarkGreen’s Unifying DHS Intelligence Enterprise Act, & @RepDanCrenshaw’s DHS Acquisition Review Board Act.",1128661904724045825,2019-05-15,14:02:22,homelandgop,0,4,5,2019-05-15 14:02:22
