tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"I joined @sendavidperdue @SenRickScott @SenatorIsakson @SenDougJones to highlight the critical need for Congress to pass disaster relief for states impacted by recent hurricanes, wildfires, floods, and other natural disasters. pic.twitter.com/b7Tkiw0GeE",1123355325787193344,2019-04-30,22:35:55,senthomtillis,50,9,40,2019-04-30 22:35:55
Great to see the #ncga take on illegal telemarketing calls. I’m also working on bipartisan legislation in the U.S. Senate that will crackdown on illegal #robocalls and make it easier for federal and state law enforcement to prosecute scammers.  https://www.tillis.senate.gov/2019/3/tillis-co-sponsors-bipartisan-bill-to-crackdown-on-illegal-robocalls … https://twitter.com/newsobserver/status/1121522441103212548 …,1123275030777954311,2019-04-30,17:16:51,senthomtillis,24,9,55,2019-04-30 17:16:51
"The application process for U.S. Service Academy Nominations is open until Oct. 31.
-Air Force Academy
-Merchant Marine Academy
-Naval Academy
-Military Academy at West Point
*The Coast Guard Academy does not require a Congressional nomination. https://www.tillis.senate.gov/academy-nominations …",1122976085254332416,2019-04-29,21:28:57,senthomtillis,20,7,21,2019-04-29 21:28:57
Strong GDP growth continues to drive wage and employment gains. Great news for North Carolina and the nation. https://www.cnbc.com/2019/04/26/gdp-q1-2019-first-read.html …,1121800539627507713,2019-04-26,15:37:45,senthomtillis,159,62,247,2019-04-26 15:37:45
Best of luck to @NCSSM and @CarnageMagnetMS at the @doescience 2019 National Science Bowl! This academic competition focuses on the principles of math and science.,1121469839267307521,2019-04-25,17:43:40,senthomtillis,21,5,19,2019-04-25 17:43:40
"Enjoyed stopping by @ASpecialBlendNC in Greensboro! 

Inspired by their mission to employ adults with intellectual and developmental disabilities. pic.twitter.com/T8gyn1QljH",1120793741105803267,2019-04-23,20:57:05,senthomtillis,42,11,55,2019-04-23 20:57:05
"Well-deserved, Marshall could not have been more impressive as my Senate Page. Congratulations on receiving the Gates Foundation Scholarship! https://twitter.com/LTCCMSJROTC/status/1120109380320530432 …",1120430855892107267,2019-04-22,20:55:07,senthomtillis,20,12,169,2019-04-22 20:55:07
My heart goes out to everyone affected by the horrific terrorist attacks in Sri Lanka. These were acts of pure hatred directed at innocent people who were practicing their faith on Easter Sunday.,1120059489628114944,2019-04-21,20:19:26,senthomtillis,33,19,115,2019-04-21 20:19:26
#HappyEaster from our family to yours. pic.twitter.com/2hXakEjWSE,1119939841192529920,2019-04-21,12:24:00,senthomtillis,20,15,99,2019-04-21 12:24:00
Wishing a #HappyPassover to everyone celebrating. Chag Sameach! pic.twitter.com/oFnSNq44gV,1119320406530371584,2019-04-19,19:22:35,senthomtillis,18,11,75,2019-04-19 19:22:35
I am reviewing the Special Counsel’s report. I commend AG Barr for ensuring as much of the report as possible was provided to the American people and Congress without jeopardizing ongoing litigation and classified information.,1118932406994644993,2019-04-18,17:40:49,senthomtillis,407,26,184,2019-04-18 17:40:49
Encouraging to see the @USArmy is taking the necessary actions to address health and safety concerns of current and former Army housing residents by establishing a 24/7 Housing Environmental Health Response Registry. https://www.army.mil/article/220389/ ,1118260316385751041,2019-04-16,21:10:10,senthomtillis,26,7,25,2019-04-16 21:10:10
"Honored to help carry the torch at the Burke County Special Olympics Spring Games. Congratulations to all of the athletes for their hard work and participation! 
 https://www.morganton.com/news/special-needs-students-shine-during-olympic-games/article_8ea7bd2e-5fc0-11e9-802b-73caf5d2657a.html … pic.twitter.com/xY5ph28WrU",1118221300168888322,2019-04-16,18:35:08,senthomtillis,15,10,56,2019-04-16 18:35:08
Heartbreaking news from Paris. Praying for the people of France and the first responders working to contain the fire at the Notre Dame Cathedral.,1117950055435198465,2019-04-16,00:37:18,senthomtillis,18,10,65,2019-04-16 00:37:18
Most Americans received a tax cut as a result of tax reform passed by Republicans. More money in your pockets creates more opportunities for North Carolina families.  #TaxCutDay #TaxDay pic.twitter.com/4Q3jH490VL,1117881505529978880,2019-04-15,20:04:54,senthomtillis,313,49,234,2019-04-15 20:04:54
"On this historically significant day for Sikhs, I'm wishing our Sikh American friends a happy #Vaisakhi! pic.twitter.com/Rku3dHDQUz",1117425297853489156,2019-04-14,13:52:06,senthomtillis,22,8,39,2019-04-14 13:52:06
Honda established the Honda Campus All-Star Challenge as a way to recognize and celebrate the academic achievements of HBCU students. Best of luck to @NCCU @ShawUniversity @WSSURAMS! #HCASC pic.twitter.com/wc1fAY85qh,1116788668889534465,2019-04-12,19:42:22,senthomtillis,10,5,19,2019-04-12 19:42:22
"Good luck to 7 North Carolina HBCUs competing this weekend at the 30th annual @hcasc National Championship Tournament in Los Angeles, including @BennettCollege @ECSU @Livingstone1879 @ncatsuaggies! #HCASC pic.twitter.com/eMEQVmEZDy",1116788666930794496,2019-04-12,19:42:21,senthomtillis,13,9,25,2019-04-12 19:42:21
"Thanks for clarifying you assumed that the Protect Act was a comprehensive replacement bill. It's actually not, and we’ve made it crystal clear it’s not. pic.twitter.com/UdYgWyVlmw",1116435459016728576,2019-04-11,20:18:50,senthomtillis,16,2,3,2019-04-11 20:18:50
"This is totally false. The Protect Act doesn’t strike down or change a single provision of the ACA. 

What is true: Democrats just proposed a radical government takeover of health care that would force 180 million Americans off their current plans. https://twitter.com/RonWyden/status/1116378742060933121 …",1116382238202105857,2019-04-11,16:47:21,senthomtillis,155,41,96,2019-04-11 16:47:21
"Joining @LungAssociation to show my support for research funding @NIH and protecting patients with pre-existing conditions. #LUNGFORCE #TurnTheHillTurquoise 

Today, I proudly introduced the Protect Act to protect Americans with pre-existing conditions, including lung cancer. pic.twitter.com/oH1sPdGWHN",1116082762463707137,2019-04-10,20:57:21,senthomtillis,43,12,49,2019-04-10 20:57:21
"I strongly believe that no hardworking American should go to bed worried about being denied coverage or treatment if they or their children have a pre-existing condition, which is why I introduced the Protect Act.
✅ Protection ✅ Affordability ✅ Choices
 https://www.tillis.senate.gov/public/index.cfm/press-releases?id=D5DA4257-2948-4DE8-9E9B-B7BD4A5B5FE5 … pic.twitter.com/LIP3zvH9rS",1116036565963350016,2019-04-10,17:53:46,senthomtillis,89,11,56,2019-04-10 17:53:46
This is horrible news. Praying for everyone in the @CityofDurhamNC and grateful to the first responders who are on the scene. https://twitter.com/ABC11_WTVD/status/1115999754796896257 …,1116010416763736070,2019-04-10,16:09:52,senthomtillis,11,9,23,2019-04-10 16:09:52
"I co-sponsored the bipartisan HALOS Act, legislation that would support small businesses by removing burdensome restrictions from individuals who want to invest in start-ups and help create jobs. #SmallBiz https://www.tillis.senate.gov/public/index.cfm/press-releases?id=35414F0E-4D63-4C89-AC25-86294C0A8C28 …",1115633482460487680,2019-04-09,15:12:04,senthomtillis,25,10,21,2019-04-09 15:12:04
Susan and I were honored to spend time with a few of our nation’s #Veterans @IndyFund’s Operation RESILIENCY retreat in Charlotte. 🇺🇸 pic.twitter.com/wnXDds3Dg7,1115252093324075009,2019-04-08,13:56:34,senthomtillis,25,9,33,2019-04-08 13:56:34
I'm proud to advocate for investing in Alzheimer’s research and supporting the 5.8 million Americans living with Alzheimer's and their caregivers. Thank you to the @alzassociation for fighting for a cure. #ENDALZ pic.twitter.com/cppnESmCxR,1114865583084974080,2019-04-07,12:20:42,senthomtillis,34,15,76,2019-04-07 12:20:42
"As we celebrate the 70th Anniversary of @NATO, we thank all of our allies and partners that have helped ensure security and peace. #NATO70 https://youtu.be/2d-u1P9tnoE ",1114269238011805697,2019-04-05,20:51:03,senthomtillis,14,2,10,2019-04-05 20:51:03
"As the transatlantic community continues to face common security challenges like cyber threats, terrorism and a rise in aggression from Russia and China, it’s imperative that we work closely with our @NATO Allies to ensure the safety and stability of our partners. #NATO70",1114269236992593920,2019-04-05,20:51:02,senthomtillis,7,2,11,2019-04-05 20:51:02
"As co-chairs of the Senate NATO Observer Group, @SenatorShaheen and I reaffirm the Senate’s steadfast commitment to the @NATO alliance. #NATO70 https://www.tillis.senate.gov/public/index.cfm/press-releases?ID=4FE20A1D-F670-40BC-8FAF-365A00AE8C3C …",1114269235956604928,2019-04-05,20:51:02,senthomtillis,13,2,16,2019-04-05 20:51:02
.@SenFeinstein and I introduced a resolution that designates April as Countering International Parental Child Abduction month and instructs the federal government to educate state & local law enforcement about the issue and how to combat it. #IPCAMonth https://www.tillis.senate.gov/public/index.cfm/press-releases?ID=0928A74C-FAA6-48F2-BB58-0FCEFFF50A8C …,1113913986137903105,2019-04-04,21:19:24,senthomtillis,29,5,23,2019-04-04 21:19:24
Please join me in wishing Mr. and Mrs. Williams a happy 82nd anniversary! 🎉 https://twitter.com/wcnc/status/1113791725028425728 …,1113845100042440709,2019-04-04,16:45:40,senthomtillis,5,6,72,2019-04-04 16:45:40
"Susan and I are praying for you and your family, @SenatorBennet. I wish you a speedy recovery and look forward to your return to the Senate. https://twitter.com/SenatorBennet/status/1113632417095536641 …",1113823632378212354,2019-04-04,15:20:22,senthomtillis,6,4,21,2019-04-04 15:20:22
"As co-chairs of the Senate NATO Observer Group, @SenatorShaheen and I reaffirmed Congress’ commitment to @NATO in advance of the organization’s 70th anniversary during a meeting with @USAmbNATO Kay Baily Hutchison and more than 20 Ambassadors. #NATO70 pic.twitter.com/nbD7gwjWFJ",1113563270357688320,2019-04-03,22:05:47,senthomtillis,31,14,46,2019-04-03 22:05:47
I applaud @SecretarySonny & @USDA’s commitment to helping farmers navigate the federal bureaucracy as we continue working to reduce red tape. https://twitter.com/SecretarySonny/status/1113445036191047682 …,1113485621853597696,2019-04-03,16:57:14,senthomtillis,12,4,16,2019-04-03 16:57:14
"(2/2) I applaud the Pentagon’s decision to suspend Turkey’s F-35 capabilities, and I’ll continue to work with my colleagues on a bipartisan basis to ensure our NATO allies, including Turkey, are meeting their obligations.",1113200267569389568,2019-04-02,22:03:20,senthomtillis,16,7,30,2019-04-02 22:03:20
(1/2) Turkey’s decision to purchase the S-400 air defense system from NATO’s adversary Russia is alarming and could have severe national security implications for the United States. https://www.tillis.senate.gov/public/index.cfm/press-releases?id=DC52A36C-859C-48AB-9BBD-07158077C0E3 …,1113200266717933570,2019-04-02,22:03:20,senthomtillis,19,9,26,2019-04-02 22:03:20
"On #WorldAutismAwarenessDay, Team Tillis wears blue to show support for increasing understanding and acceptance of people with autism and creating a more inclusive world. #LightItUpBlue pic.twitter.com/RoHlVTdAUp",1113123464041431040,2019-04-02,16:58:09,senthomtillis,24,16,62,2019-04-02 16:58:09
"Senators @JohnBoozman, @SenatorBurr, Tillis tour damages on Camp Lejeune via @JDNews https://www.jdnews.com/news/20190524/senators-boozman-burr-tillis-tour-damages-on-camp-lejeune …",1134150982974222336,2019-05-30,17:34:00,senthomtillis,63,9,22,2019-05-30 17:34:00
Susan and I send our deepest condolences to Senator Cochran’s family. I’m grateful for his service to our country in the @USNavy and as a U.S. Senator representing Mississippi. It was an honor to work with him in the Senate.,1134113962872791040,2019-05-30,15:06:54,senthomtillis,19,8,49,2019-05-30 15:06:54
"Congratulations @OerlikonGroup, glad to see you expand your presence and create jobs in North Carolina. https://twitter.com/OerlikonGroup/status/1133741356734660609 …",1133850606177857536,2019-05-29,21:40:25,senthomtillis,23,5,19,2019-05-29 21:40:25
"House Dems spent last two years falsely claiming collusion. DOJ concluded no collusion, no obstruction. Case closed. House Dems have a choice: continue the partisan theatrics or move on and start to work in good faith with @RealDonaldTrump to advance the business of the nation.",1133784178401656832,2019-05-29,17:16:27,senthomtillis,11856,597,1843,2019-05-29 17:16:27
"On #MemorialDay, I hope you'll take time to remember the men and women who paid the ultimate sacrifice in defense of our freedoms. Also, if you know a veteran or see a man or woman in uniform, please thank them for their service. pic.twitter.com/kbaEu7ge0j",1132984294484389888,2019-05-27,12:18:00,senthomtillis,133,41,235,2019-05-27 12:18:00
I’m fighting to preserve religious freedom protections and to make sure no taxpayer dollars are used to support elective abortion. https://bit.ly/2X5CVy7 ,1132333254697259010,2019-05-25,17:11:00,senthomtillis,299,85,281,2019-05-25 17:11:00
"Senate Republicans and @realDonaldTrump are setting records by confirming well-qualified judges, most recently Ken Bell of N.C. Proud to be on the frontline in the Judiciary Committee for each of these confirmations, including Kavanaugh and Gorsuch. https://twitter.com/realDonaldTrump/status/1132027622597128192 …",1132032176428584960,2019-05-24,21:14:37,senthomtillis,199,107,387,2019-05-24 21:14:37
"This week, I led a letter from the NC Congressional delegation to @USDA Secretary Sonny Perdue to advocate for the selection of NC as the new home of the Economic Research Service and the National Institute of Food and Agriculture agencies of the USDA. https://bit.ly/2HAXYDz ",1132014403916845056,2019-05-24,20:04:00,senthomtillis,16,5,16,2019-05-24 20:04:00
Virtually every North Carolinian knows what it’s like to be harassed with an endless barrage of robocalls. Hopefully that is about to change: https://www.tillis.senate.gov/2019/5/tillis-co-sponsored-legislation-to-crackdown-on-illegal-robocalls-passes-senate …,1131961011739779072,2019-05-24,16:31:50,senthomtillis,33,6,44,2019-05-24 16:31:50
"Since before Hurricane Florence made landfall in NC, I’ve been working to make sure our state has the resources to fully recover from the storm’s devastation. I'm glad NC's farmers, communities, & military installations are getting the critical relief funding they need. https://twitter.com/NBCNews/status/1131662294755303424 …",1131893159192125440,2019-05-24,12:02:13,senthomtillis,45,11,61,2019-05-24 12:02:13
"“As a result we have worked to include legislation to restore accountability and oversight in privatized housing … Military families deserve safe, high quality housing commensurate with the sacrifices they make every day for the security of our nation.” https://www.militarytimes.com/news/pentagon-congress/2019/05/21/senators-take-aim-at-military-housing-problems-in-annual-budget-bill/ …",1131218652672471040,2019-05-22,15:21:58,senthomtillis,29,20,39,2019-05-22 15:21:58
"President @realDonaldTrump and @VP are right: we must pass the #USMCA now. A vote against the #USMCA would be a vote to continue NAFTA, which has been a bad deal for NC.",1131192356546523137,2019-05-22,13:37:28,senthomtillis,70,38,226,2019-05-22 13:37:28
"Last week, I proudly co-sponsored landmark legislation introduced by @SenMcSallyAZ to combat military sexual assault, focusing on improvements to the investigation and judicial process, as well as victim support once an assault has been reported. https://www.tillis.senate.gov/2019/5/tillis-co-sponsors-landmark-legislation-to-combat-military-sexual-assault/f5c73035-a002-41d2-a059-aac65f93aa55 …",1130583555875196930,2019-05-20,21:18:19,senthomtillis,45,14,48,2019-05-20 21:18:19
Proud to co-sponsor bipartisan legislation that would award grants to schools that use proven methods to protect their students. Ensuring our schools are safe and have the appropriate tools to protect students and teachers needs to be a national priority. https://www.tillis.senate.gov/2019/5/tillis-co-sponsors-bipartisan-school-security-enhancement-act …,1130489943489425409,2019-05-20,15:06:20,senthomtillis,55,11,34,2019-05-20 15:06:20
"This week, I introduced legislation that would protect probation officers and enhance their ability to do their job by giving them authority to arrest a third party who forcibly interferes with an officer’s performance of his or her official duties. https://www.tillis.senate.gov/2019/5/tillis-introduces-legislation-to-protect-probation-officers …",1129456744156073985,2019-05-17,18:40:46,senthomtillis,40,25,50,2019-05-17 18:40:46
LEOs go to work every day not knowing whether they’ll return home safely to their families. The men and women in blue risk their lives to protect ours and the Thin Blue Line Act will enact new laws that will make criminals think twice before targeting them. #PoliceWeek,1129407302056972288,2019-05-17,15:24:18,senthomtillis,11,10,23,2019-05-17 15:24:18
Proud to join @SenToomey to introduce the Thin Blue Line Act to ensure that criminals face the strongest possible punishment in federal cases when they kill or attempt to kill local law enforcement officers. #PoliceWeek2019 https://www.tillis.senate.gov/2019/5/tillis-toomey-introduce-bill-to-impose-harsher-penalties-on-cop-killers …,1129407300580585475,2019-05-17,15:24:18,senthomtillis,24,33,51,2019-05-17 15:24:18
