tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
".@RepMcCaul: “Disappointed but not surprised #China & #Russia vetoed US resolution at @UN Security Council calling for the illegitimate Maduro regime to allow aid & support free, fair elections. @USUN continues to lead on this critical issue & stand with @jguaido & #Venezuelans.”",1101246822734016512,2019-02-28,22:24:37,houseforeigngop,1,1,2,2019-02-28 22:24:37
"Lead Republican @RepMcCaul on U.S.-North Korea summit: “I support @POTUS's decision to walk away from the negotiating table because it is better to have no deal than agree to a bad one.""

FULL STATEMENT➡️ https://republicans-foreignaffairs.house.gov/press-release/mccaul-statement-on-the-u-s-north-korea-summit/ … pic.twitter.com/MpeOriP8l6",1101210393710678018,2019-02-28,19:59:52,houseforeigngop,3,3,6,2019-02-28 19:59:52
"Today, House Foreign Affairs Lead Republican @RepMcCaul & Chairman @RepEliotEngel introduced legislation condemning the murder of Russian opposition politician Boris Nemtsov & called on the Administration to sanction those responsible. 

FULL RELEASE➡️ https://republicans-foreignaffairs.house.gov/press-release/mccaul-engel-introduce-legislation-demanding-accountability-for-the-boris-nemtsov-assassination/ …",1100873968096022535,2019-02-27,21:43:01,houseforeigngop,0,8,12,2019-02-27 21:43:01
"HAPPENING NOW🚨: The Subcommittee on Oversight & Investigations led by Ranking Member @RepLeeZeldin is currently underway with a hearing on American leadership in diplomacy and development. 

WATCH➡️ https://youtu.be/KJ2Z8c_nQQA ",1100862434959593487,2019-02-27,20:57:12,houseforeigngop,0,0,0,2019-02-27 20:57:12
".@RepMcCaul at today's hearing w/ Former Secretary of State @madeleine: ""Madame Secretary, it is a great honor to welcome you this morning. You’ve been a tireless diplomat for many years and your personal story is inspiring to all of us.""

Full Statement➡️ https://gop-foreignaffairs.house.gov/wp-content/uploads/2019/02/MTM-Opening-Statement-Albright-HRG-2.27.19-1.pdf … pic.twitter.com/ZuJVv4GvRX",1100846652095639554,2019-02-27,19:54:29,houseforeigngop,0,1,4,2019-02-27 19:54:29
"Lead Republican @RepMcCaul joined @FoxNews @AmericaNewsroom w/ host @SandraSmithFox to discuss the latest developments on the second summit between @POTUS and North Korea's Kim Jong Un in Hanoi, Vietnam. 

WATCH HERE📺⬇️ pic.twitter.com/UMUaNz5sdB",1100816239717437442,2019-02-27,17:53:38,houseforeigngop,0,5,10,2019-02-27 17:53:38
"WATCH📺➡️: #HFAC Western Hemisphere, Civilian Security, and Trade Subcommittee is underway with a hearing on U.S. policy responses to the humanitarian crisis in #Venezuela. https://youtu.be/uZarhU3ovp8 ",1100479980134387712,2019-02-26,19:37:27,houseforeigngop,3,1,1,2019-02-26 19:37:27
"HAPPENING NOW🚨: Subcommittee on Asia, the Pacific, and Nonproliferation led by Ranking Member @RepTedYoho meeting NOW to discuss options for U.S. diplomacy in #NorthKorea ahead of the summit. 

TUNE IN➡️ https://republicans-foreignaffairs.house.gov/hearing/on-the-eve-of-the-summit-options-for-u-s-diplomacy-on-north-korea/ …",1100415844213960704,2019-02-26,15:22:36,houseforeigngop,0,1,1,2019-02-26 15:22:36
"#HFAC Look Ahead for 2/26➡️
✅10:15 AM: On the Eve of the Summit: Options for U.S. Diplomacy on North Korea
✅2:00 PM: Made by Maduro: The Humanitarian Crisis in Venezuela and U.S. Policy Responses
✅2:00 PM: A Global Crisis: Refugees, Migrants and Asylum Seekers pic.twitter.com/UA5soNWMZI",1100406094579593216,2019-02-26,14:43:52,houseforeigngop,0,1,4,2019-02-26 14:43:52
".@RepMcCaul: I applaud the #UK for recognizing that all of Hezbollah is a terrorist organization not only destabilizing #Lebanon & the Middle East, but guilty of deadly attacks globally. I urge our European partners to follow suit in taking the same step. https://reut.rs/2NtH7ni ",1100083874770665478,2019-02-25,17:23:28,houseforeigngop,2,24,45,2019-02-25 17:23:28
