tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"The East Bay lost a dedicated public servant and warrior for peace this year. Honored to share my remembrances of my dear friend and mentor, Congressman Ron Dellums. May he Rest In Peace. https://www.politico.com/magazine/story/2018/12/30/ron-dellums-the-anti-war-coalition-builder-223560 …",1079852717810614272,2018-12-31,21:32:05,repbarbaralee,14,61,272,2018-12-31 21:32:05
"Check out this great write-up on Oakland in the @Travelzoo blog! Food, art, culture, and all the things that make Oakland so special. https://www.travelzoo.com/blog/check-out-oakland/ …",1079540721823244288,2018-12-31,00:52:19,repbarbaralee,10,22,86,2018-12-31 00:52:19
"The Trump administration is holding our government hostage over demands for his immoral border wall. This week, when we assume the majority in the House, Democrats will move swiftly to reopen the government and get to work on a bold, progressive agenda for the American people. pic.twitter.com/crsJXndX5n",1079498473597292545,2018-12-30,22:04:26,repbarbaralee,279,825,2839,2018-12-30 22:04:26
"One of the greatest losses of 2018 — Nancy Wilson was a pioneering vocalist who bridged jazz and pop music as only she could. Rest In Peace, “Fancy Miss Nancy.” https://www.nytimes.com/2018/12/14/obituaries/nancy-wilson-dead-jazz-singer.html …",1079164176625528833,2018-12-29,23:56:04,repbarbaralee,19,82,353,2018-12-29 23:56:04
"Deeply saddened by news of the passing of Abdullah Hassan. My heart is with his mother, father, and the entire Hassan family.",1079055748175413250,2018-12-29,16:45:12,repbarbaralee,51,162,1109,2018-12-29 16:45:12
A huge congratulations to Cheryl Johnson on being named Clerk of the US House of Representatives! Cheryl has dedicated her life to public service and helping the most vulnerable among us – I’m overjoyed that she will be returning for the 116th Congress. https://www.democraticleader.gov/newsroom/122818-2/ …,1078840915035389952,2018-12-29,02:31:32,repbarbaralee,9,53,151,2018-12-29 02:31:32
"Too many Americans are living paycheck to paycheck in this country. As @HouseDemocrats get to work #ForThePeople, we’re going to put the needs of working families first – with good paying jobs & an economy that works for everyone, not just the wealthy few. https://www.washingtonpost.com/business/2018/12/28/living-paycheck-paycheck-is-disturbingly-common-i-see-no-way-out/?utm_term=.77e8e61c417b …",1078830778497277953,2018-12-29,01:51:15,repbarbaralee,41,147,374,2018-12-29 01:51:15
"Proud of my sister and dear friend @RepKarenBass, who will be a great leader for @OfficialCBC in the 116th Congress. She is the epitome of #BlackGirlMagic, and I’m ready to make some good trouble with her. #BlackWomenLead https://www.elle.com/culture/career-politics/a25645981/karen-bass-is-leading-the-congressional-black-caucus-into-the-future/ …",1078822101874892800,2018-12-29,01:16:47,repbarbaralee,29,116,560,2018-12-29 01:16:47
"Because of the #TrumpShutdown, lifesaving and groundbreaking research at our federal labs is grinding to a halt and potentially hampering decades of progress. Shame on this administration. https://www.washingtonpost.com/science/2018/12/28/disruptive-disappointing-chaotic-shutdown-upends-scientific-research/?utm_term=.039d67ed3116 …",1078812153338097664,2018-12-29,00:37:15,repbarbaralee,85,644,1050,2018-12-29 00:37:15
"Visitor centers closed, trash piling up for days - our national parks are suffering because of the #TrumpShutdown. Check to see which federal programs in California are impacted here ⬇️ https://www.sfchronicle.com/politics/article/Government-shutdown-A-look-at-what-s-open-and-13491992.php …",1078498612554985473,2018-12-28,03:51:21,repbarbaralee,146,252,456,2018-12-28 03:51:21
"6 days on furlough - our public servants and their families are being used as political pawns. The #TrumpShutdown isn’t helping anyone, it’s just punishing federal workers for the President’s extremist agenda. https://www.nytimes.com/2018/12/26/us/shutdown-federal-workers-.html?action=click&module=Top%20Stories&pgtype=Homepage …",1078460750467944449,2018-12-28,01:20:54,repbarbaralee,70,187,430,2018-12-28 01:20:54
"In a span of 3 weeks, both Felipe Alonzo-Gomez and Jakelin Caal Maquin died while in CBP custody. Let’s be clear: this is a crisis created by President Trump’s zero tolerance policy. These are children — we have a responsibility to keep them safe. pic.twitter.com/hvPtv6RLaw",1078106407680045056,2018-12-27,01:52:52,repbarbaralee,443,957,2303,2018-12-27 01:52:52
"Merry Christmas and happy Kwanzaa to all! Hope everyone is enjoying the day with family, friends and loved ones. Today and every day, it’s an honor to represent #CA13 — the most enlightened district in the country!",1077665120501690369,2018-12-25,20:39:21,repbarbaralee,34,110,783,2018-12-25 20:39:21
Happy Holidays! Wishing you and your family a peaceful and joyous season. pic.twitter.com/dUQsySeJEw,1077387141091487744,2018-12-25,02:14:45,repbarbaralee,13,34,202,2018-12-25 02:14:45
"Because of the #TrumpShutdown, millions of survivors who rely on programs funded by the Violence Against Women Act will not have the resources they need to stay safe right before the holidays. Shame on this President. https://twitter.com/washingtonpost/status/1076500873054953473 …",1076685244252676096,2018-12-23,03:45:40,repbarbaralee,304,2271,4466,2018-12-23 03:45:40
"One year ago, President Trump and @HouseGOP passed their #TaxScam to enrich the wealthiest among us. Now, Trump has shut down the government, hurting hundreds of thousands of families at the holidays. Federal workers should not be used as a political pawn. #TrumpShutdown",1076660307970338816,2018-12-23,02:06:35,repbarbaralee,76,390,1107,2018-12-23 02:06:35
Justice Ginsburg has shown so much strength on and off the bench. Wishing her a speedy and complete recovery soon. #RBG,1076210077478993920,2018-12-21,20:17:32,repbarbaralee,15,122,702,2018-12-21 20:17:32
Senate Democrats already passed a bipartisan funding bill to keep the government open. Then Trump threw a temper tantrum. The president said it himself last week — this is a #TrumpShutdown.,1076196345893941248,2018-12-21,19:22:58,repbarbaralee,55,552,1311,2018-12-21 19:22:58
"To recap, in the past 48 hours, Trump has pushed us to the brink of a government shutdown, had his Secretary of Defense resign, and abruptly changed the direction of our Syria policy via Twitter, without consulting his aides or cabinet.

This is a White House in chaos.",1076158002422439936,2018-12-21,16:50:36,repbarbaralee,1650,10394,40113,2018-12-21 16:50:36
"I went to the House Floor to condemn the #TrumpShutdown. As we saw today, President Trump doesn’t want a deal, he wants to hold our government hostage over the holidays. pic.twitter.com/8f183bdWah",1075945524782661632,2018-12-21,02:46:17,repbarbaralee,60,281,780,2018-12-21 02:46:17
"Just in time for the holidays, President Trump announces a new plan to kick 750,000+ people off of food stamps. Americans will go hungry because of this. It’s mean-spirited and counterproductive. https://www.motherjones.com/food/2018/12/trump-found-yet-another-way-to-kick-poor-families-off-food-stamps/ …",1075885548538028032,2018-12-20,22:47:58,repbarbaralee,61,557,765,2018-12-20 22:47:58
"While I agree we must bring home our troops as soon as possible, there is no plan in place to address the humanitarian disaster in Syria or advance negotiated peace. We MUST end these unauthorized wars, but the manner in which we do it matters. https://www.washingtonpost.com/world/national-security/trumps-decision-to-withdraw-us-troops-from-syria-startles-aides-and-allies/2018/12/19/80dd8ab2-03b2-11e9-b5df-5d3874f1ac36_story.html?utm_term=.299c0e7f9e0c …",1075861911114260480,2018-12-20,21:14:02,repbarbaralee,230,1173,3840,2018-12-20 21:14:02
"One thing is clear from this saga: President Trump doesn’t want a deal, he wants a shutdown. This isn’t just childish – it’s costly for our economy and unfair to the millions of federal workers who could be furloughed over the holidays.  https://www.washingtonpost.com/politics/2018/12/20/shutdown-fight-isnt-trump-v-democrats-its-trump-v-gop/ …",1075846802455162880,2018-12-20,20:14:00,repbarbaralee,31,114,274,2018-12-20 20:14:00
"I’ve long called for the end of military operations in Syria and a withdrawal of troops & I will keep working to bring these endless wars to a close. However, as we bring our troops home, we must redouble our diplomatic efforts to broker peace in the region. Full statement: pic.twitter.com/yhGkxjooTt",1075589053213331456,2018-12-20,03:09:48,repbarbaralee,37,177,647,2018-12-20 03:09:48
"Instead of protecting students, Betsy DeVos’s Education Dept is trying to roll back students’ civil rights. This report will do nothing but further discriminate against students of color and increase the racial disparities in school discipline. https://www.nytimes.com/2018/12/17/us/politics/trump-school-discipline.html …",1075131085325885440,2018-12-18,20:50:00,repbarbaralee,25,185,255,2018-12-18 20:50:00
"I am relieved that the State Dept has granted a visa waiver to Shaima Swileh to be with her son. Thank you to everyone who fought for this outcome. 

But so many families are still torn apart by the heinous travel ban. We can’t stop until we end this un-American policy for good. https://twitter.com/KQEDnews/status/1075080041803862017 …",1075114740345655296,2018-12-18,19:45:03,repbarbaralee,80,948,3613,2018-12-18 19:45:03
"I am working hard to reunite Shaima Swileh with her son before it’s too late. As a member of Congress, and a mother myself, the cruelty of barring a mother from reuniting with a sick child takes my breath away. This travel ban is inhumane and un-American. https://www.sfchronicle.com/bayarea/article/Trump-s-travel-ban-keeping-mother-from-dying-13470703.php …",1074798062286061575,2018-12-17,22:46:41,repbarbaralee,367,3074,8505,2018-12-17 22:46:41
"Progress from our global partners – but the US still sits on the sidelines in the fight against #climatechange.

@HouseDemocrats are ready to #ActOnClimate on the first day of the new Congress. We can’t afford to waste any more time. https://www.npr.org/2018/12/15/677109487/nations-agree-on-rules-to-put-paris-climate-agreement-into-action …",1074764226953129984,2018-12-17,20:32:14,repbarbaralee,11,41,98,2018-12-17 20:32:14
