tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
But her emails... https://nyti.ms/2EBLOZu?smid=nytcore-ios-share …,1101252505701355522,2019-02-28,22:47:12,davidcicilline,9,43,185,2019-02-28 22:47:12
"Proud to introduce a package of bills today to end forced arbitration and open the courthouse door to folks seeking justice in employment, harassment, and civil rights cases. #EndForcedArbitration pic.twitter.com/jOjHK7tP38",1101229687563608064,2019-02-28,21:16:32,davidcicilline,1,19,67,2019-02-28 21:16:32
Really disturbing that the President is taking Kim Jong Un’s word about the death of Otto Warmbier. Anyone who kills an American needs to be held accountable and not just talk their way out of it.,1101198628042035200,2019-02-28,19:13:06,davidcicilline,40,83,450,2019-02-28 19:13:06
I agree with Attorney General Holder. No one is above the law. The President can be indicted. https://twitter.com/EricHolder/status/1100582616745549824 …,1101181737286152192,2019-02-28,18:05:59,davidcicilline,23,122,493,2019-02-28 18:05:59
"If the President is using Members of Congress to Tweet threats against his perceived enemies, that’s something that Congress and DOJ should look into.",1101181138297651200,2019-02-28,18:03:36,davidcicilline,57,381,1403,2019-02-28 18:03:36
Proud that the House just passed legislation I co-sponsored to close the Charleston loophole. No one should be able to get a gun until the background check system has verified they are lawfully allowed to buy a gun.,1101178664522342400,2019-02-28,17:53:47,davidcicilline,5,26,176,2019-02-28 17:53:47
"Thanks for watching, @AriFleischer. Hope you agree that criminal conduct by any president - regardless of party - is something we should all take very seriously. https://twitter.com/AriFleischer/status/1101154083770109954 …",1101177814513057792,2019-02-28,17:50:24,davidcicilline,55,78,600,2019-02-28 17:50:24
Thanks!,1101144067860242434,2019-02-28,15:36:18,davidcicilline,0,0,0,2019-02-28 15:36:18
Getting ready to join @NewDay on @CNN with @JohnBerman and Alisyn Camerota. Tune in! pic.twitter.com/fP8CB0E3xQ,1101108287792136192,2019-02-28,13:14:08,davidcicilline,7,4,60,2019-02-28 13:14:08
"👇@David_Bossie knows something about lying. In the 1990s, he published doctored evidence during an investigation. It was so bad that even the House Republicans he worked for demanded he resign. https://twitter.com/David_Bossie/status/1100926661397278723 …",1100942553438978048,2019-02-28,02:15:33,davidcicilline,14,127,322,2019-02-28 02:15:33
Congress needs to investigate these serious allegations further and decide on an appropriate action to take to protect the rule of law.,1100890684549201921,2019-02-27,22:49:27,davidcicilline,14,32,251,2019-02-27 22:49:27
He laid out in a detail a series of facts that clearly suggest the President has engaged in both criminal activity and a concerted effort to deceive the American people about his conduct.,1100890615485739010,2019-02-27,22:49:10,davidcicilline,5,36,247,2019-02-27 22:49:10
Michael Cohen worked for a decade as President Trump’s personal ‘fixer.’ His testimony today was damning.,1100889800578662400,2019-02-27,22:45:56,davidcicilline,18,60,418,2019-02-27 22:45:56
It is rich to hear Republicans complaining about Michael Cohen testifying. It was only a few months ago that they brought in DIAMOND AND SILK.,1100842470336880641,2019-02-27,19:37:52,davidcicilline,75,260,1328,2019-02-27 19:37:52
"Not my committee, but thanks!",1100817797288992768,2019-02-27,17:59:49,davidcicilline,1,1,3,2019-02-27 17:59:49
This is already the most damning testimony against a sitting President since @JohnWDean exposed Richard Nixon’s corruption.,1100797699442573318,2019-02-27,16:39:58,davidcicilline,40,42,261,2019-02-27 16:39:58
"The President, WHILE IN OFFICE, wrote a hush money check to cover up his affair with @StormyDaniels. That is a big deal.",1100795922194288647,2019-02-27,16:32:54,davidcicilline,33,62,328,2019-02-27 16:32:54
Cohen is saying @realDonaldTrump knew about Wikileaks in advance. That is a big deal.,1100793089860472832,2019-02-27,16:21:39,davidcicilline,15,59,318,2019-02-27 16:21:39
"HANNITY’s show tonight:

“Michael Cohen is admitting some bad things about @realdonaldtrump, but @BarackObama still likes arugula.”",1100791079841030145,2019-02-27,16:13:39,davidcicilline,21,61,536,2019-02-27 16:13:39
True!,1100535205402685440,2019-02-26,23:16:54,davidcicilline,0,0,2,2019-02-26 23:16:54
 https://variety.com/2019/politics/features/david-cicilline-trump-att-time-warner-1203149010/ …,1100527888489762816,2019-02-26,22:47:50,davidcicilline,2,6,29,2019-02-26 22:47:50
"Great to see @RobbyMook joining House Majority PAC! Robby is one of the most talented, insightful operatives I have ever met! He will be critical to ensure we continue our work to deliver results for working people!!!",1100466139677814784,2019-02-26,18:42:28,davidcicilline,5,16,127,2019-02-26 18:42:28
"Glad to see the President is giving his full attention to his meeting with one of the most brutal, nuclear-armed dictators on earth. pic.twitter.com/yecJXCBDX4",1100459073391247361,2019-02-26,18:14:23,davidcicilline,47,119,488,2019-02-26 18:14:23
 pic.twitter.com/D31sR4BUrd,1100441356596580353,2019-02-26,17:03:59,davidcicilline,1,23,104,2019-02-26 17:03:59
"NEW: As promised, I am introducing legislation with @RepLloydDoggett to make the Mueller report PUBLIC! pic.twitter.com/7N3gBzK93l",1100441346190594048,2019-02-26,17:03:56,davidcicilline,19,82,293,2019-02-26 17:03:56
Getting ready to join @KatyTurNBC on @MeetThePress in a few minutes. Hope you can tune in.,1100155566918430724,2019-02-25,22:08:21,davidcicilline,4,0,30,2019-02-25 22:08:21
Since he deleted it... pic.twitter.com/GfLVZMcdq3,1100100899207372800,2019-02-25,18:31:07,davidcicilline,26,46,219,2019-02-25 18:31:07
"Look kids! @realJamesWoods thinks a living wage is “socialist.” 

You’ll hear more of this from Republicans the closer they get to losing power in 2020. 

“Anything Democrats propose to help working families? Socialist! Anything that helps Wall Street? That’s freedom!”

🤦‍♂️  https://twitter.com/realjameswoods/status/1100092777742753792 …",1100100277749907461,2019-02-25,18:28:39,davidcicilline,68,138,507,2019-02-25 18:28:39
"This week the House is voting on universal background checks. I am proud to co-sponsor this important bill, H.R. 8.",1100098967826771969,2019-02-25,18:23:27,davidcicilline,20,107,680,2019-02-25 18:23:27
"Such an inspiration to us all. Grateful for all that @repjohnlewis has done for our country, and looking forward to seeing his remarks tonight. #oscars #AcademyAwards https://twitter.com/wsbtv/status/1099817760446664711 …",1099853753858121728,2019-02-25,02:09:03,davidcicilline,4,34,214,2019-02-25 02:09:03
"Thanks, Norma.",1099729277170401281,2019-02-24,17:54:26,davidcicilline,0,0,0,2019-02-24 17:54:26
"Thanks, Robert.",1099728954313924608,2019-02-24,17:53:09,davidcicilline,0,0,1,2019-02-24 17:53:09
Nice to meet you too!,1099476419451781121,2019-02-24,01:09:40,davidcicilline,0,0,0,2019-02-24 01:09:40
"If you’re stuck at home this Friday evening, go ahead and flip on over to @cnn where I’ll be joining @donlemon in a few minutes... pic.twitter.com/UvZgIDxS0P",1099146131869700096,2019-02-23,03:17:13,davidcicilline,40,15,144,2019-02-23 03:17:13
