tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
"I was honored to share in this beautiful, sorrowful memorial service for Gold Star Mother’s Day. Thank you to all our #GoldStarMothers and families for your incredible strength and sacrifice for our nation. pic.twitter.com/U5WZEvatH5",1178715989191606272,2019-09-30,16:59:25,reppaultonko,0,2,14,2019-09-30 16:59:25
"Our Capital Region is a beautiful, diverse place strengthened by our celebrations of our own culture and heritage. 

A special Happy New Year to all those kicking off #RoshHashanah festivities tonight! pic.twitter.com/tINaIpuJ8P",1178424533491109888,2019-09-29,21:41:17,reppaultonko,2,6,25,2019-09-29 21:41:17
"Happy Friday of #CleanEnergyWeek! We have so much to gain by advancing #CleanEnergy technology and striving towards a clean energy future. Our progress will bring down energy costs, strengthen America’s global competitiveness and create good local jobs in the process!",1177645697203675138,2019-09-27,18:06:28,reppaultonko,1,0,12,2019-09-27 18:06:28
"I was pleased to recognize Mayor Villa at today's announcement in Washington, DC as well. Exciting news! pic.twitter.com/YqAJun5dMN",1176877924126986247,2019-09-25,15:15:37,reppaultonko,0,0,2,2019-09-25 15:15:37
"Thanks to my friend @AsmSantabarbara for joining me in Washington, DC for this incredible announcement for our Amsterdam community! pic.twitter.com/v6SiKYWzqC",1176876572957138946,2019-09-25,15:10:14,reppaultonko,1,2,5,2019-09-25 15:10:14
"Our Mohawk Valley Gateway Overlook was just named one of America's ""Great Places"" by @APA_Planning! My heartfelt congratulations & thanks to neighbors, friends & family who share this special honor. I could not be more proud to celebrate my hometown of Amsterdam, NY! #APAPolicy19 pic.twitter.com/sJALZ7IiHw",1176875559965646852,2019-09-25,15:06:13,reppaultonko,3,6,29,2019-09-25 15:06:13
"Today is an important reminder that voting is both a right and a responsibility for every American 
 https://nationalvoterregistrationday.org  #NationalVoterRegistrationDay",1176617821423525893,2019-09-24,22:02:03,reppaultonko,2,3,22,2019-09-24 22:02:03
"With the evidence now before us, and in service of my sworn oath to support and defend our Constitution, I see no alternative but to call for the House to file articles of impeachment immediately. 

And I will vote YES.

/4",1176557728375934976,2019-09-24,18:03:16,reppaultonko,25,13,81,2019-09-24 18:03:16
"We have a sworn duty to protect America’s founding as a nation governed by the people and for the people. 

3/",1176557442869673986,2019-09-24,18:02:08,reppaultonko,1,2,26,2019-09-24 18:02:08
"Since then, the President's misconduct has become increasingly apparent and grave. Our Constitution places on Congress a solemn duty to investigate, hold leaders accountable to the truth, and ensure America stands as a nation governed by the rule of law. 

2/",1176557276565520386,2019-09-24,18:01:28,reppaultonko,2,1,19,2019-09-24 18:01:28
"I called for an impeachment inquiry in June of this year after a careful review of Robert Mueller’s report on 2016 election interference. That report detailed case after case of efforts by this President to obstruct America’s justice system and to place himself above the law.

1/ https://twitter.com/RepPaulTonko/status/1135559945427017729 …",1176557146735091713,2019-09-24,18:00:57,reppaultonko,11,13,66,2019-09-24 18:00:57
"Our Constitution assigns Congress a solemn duty to investigate, hold leaders accountable & ensure America upholds the rule of law. This President's misconduct has become increasingly apparent, and we will fight to ensure America is always governed by the people and for the people https://twitter.com/repdelgado/status/1176473697961594880 …",1176490115633483777,2019-09-24,13:34:36,reppaultonko,3,13,43,2019-09-24 13:34:36
"Whistleblower alerts of this kind are required by law to be reported to Congress, either openly or in a classified setting. Blocking this disclosure is a clear violation and an unconstitutional act of obstruction that Congress cannot and must not allow. https://www.washingtonpost.com/politics/2019/09/22/whistleblower-complaint-has-congress-trump-an-impasse-heres-what-law-says/ …",1176317957854629889,2019-09-24,02:10:30,reppaultonko,6,9,44,2019-09-24 02:10:30
👏🏻👏🏻🙌🏻🇺🇸🌎 https://twitter.com/AndreaMcGimsey/status/1175094459173937152 …,1175095687010238466,2019-09-20,17:13:38,reppaultonko,0,0,10,2019-09-20 17:13:38
"Capitol Hill, Washington DC. #ClimateStrike #FridaysForFuture pic.twitter.com/0ETcPGVRDh",1175084653885165569,2019-09-20,16:29:48,reppaultonko,5,116,309,2019-09-20 16:29:48
"Working in Congress to #ActOnClimate this morning, but with you in spirit as you #ClimateStrike ⚫️

Couldn’t be more proud of America’s young people today ✊🏻🇺🇸",1175045638469357570,2019-09-20,13:54:46,reppaultonko,3,8,34,2019-09-20 13:54:46
"Our Energy Subcommittee on @EnergyCommerce is holding the next in our hearing series to get Congress moving forward on #ClimateAction: ""Building a 100% Clean Economy: Solutions for the U.S. Building Sector""

If you're not out at a #ClimateStrike, tune in! https://youtu.be/wVsKZ9qLgCs ",1175031882838433792,2019-09-20,13:00:06,reppaultonko,0,1,3,2019-09-20 13:00:06
"Packed house today for our bipartisan conversation on climate action in Congress! Thanks to my colleague @RepRooney & the great @LFFriedman for engaging, real talk on what we can do now and what we need to do next ➡️ #reenergizing to #actonclimate pic.twitter.com/MnZHE6FdF1",1174713838412947462,2019-09-19,15:56:18,reppaultonko,3,9,32,2019-09-19 15:56:18
Let’s do this! #actonclimatechange https://twitter.com/WRIClimate/status/1174707275941994497 …,1174710288224067584,2019-09-19,15:42:12,reppaultonko,0,7,10,2019-09-19 15:42:12
Exciting! Don’t miss out👇🏻 https://twitter.com/WRIClimate/status/1174697186535399425 …,1174698294829826055,2019-09-19,14:54:32,reppaultonko,1,0,5,2019-09-19 14:54:32
"Once again, the Trump Administration is ignoring climate science and evidence of the devastation already occurring in our communities. This move to block states from being able to #ActOnClimate is reckless climate denial of a kind we can no longer afford.",1174398770936782849,2019-09-18,19:04:20,reppaultonko,0,0,4,2019-09-18 19:04:20
"Worst of all, this drags us backwards on the #climatecrisis! Transportation is the leading source of U.S. greenhouse gas emissions, and light-duty vehicles account for nearly 60% of those emissions!",1174398181813231616,2019-09-18,19:02:00,reppaultonko,1,0,4,2019-09-18 19:02:00
"All of this helps explain why numerous automakers have come out strongly against the Trump Administration’s proposal and in support of meaningful, predictable year-over-year increases to this powerful standard: https://www.nytimes.com/2019/06/06/climate/trump-auto-emissions-rollback-letter.html …",1174397218733903872,2019-09-18,18:58:10,reppaultonko,1,0,2,2019-09-18 18:58:10
"As we stand still, other nations continue to race forward to develop the next generation of innovative vehicle technologies, virtually guaranteeing future jobs, investments and even new industry creation will happen beyond America's shores.",1174396889497837575,2019-09-18,18:56:52,reppaultonko,1,0,1,2019-09-18 18:56:52
"This Administration has also pushed to undo future federal clean car standards, even though their own analysis shows this bizarre move will result in significantly more pollution and domestic job loss.",1174396513117724675,2019-09-18,18:55:22,reppaultonko,1,1,2,2019-09-18 18:55:22
"This misguided move throws it to the courts, triggering years of uncertainty for America's auto industry. Over and over we have heard this Administration pay lip service to cooperative federalism; apparently that only applies to states advancing their extreme deregulation agenda.",1174395903425372161,2019-09-18,18:52:57,reppaultonko,1,1,4,2019-09-18 18:52:57
"Let's be clear: the President has no legal process or justification for revoking this waiver. The Clean Air Act gives California a right to seek it and other states, including New York, have the right to adopt their strong standards.",1174395164414140418,2019-09-18,18:50:01,reppaultonko,2,2,7,2019-09-18 18:50:01
"Add these to your list of false claims by President Trump. CA clean car standards have been great for U.S. consumers, our country and planet. This revocation defies the rights of states including New York to protect our citizens. It has no basis in law, economics or common sense. https://twitter.com/realDonaldTrump/status/1174342163141812224 …",1174394436354269186,2019-09-18,18:47:07,reppaultonko,2,6,21,2019-09-18 18:47:07
"#TFW you're about to deliver impassioned, motivating testimony to help Congress #ActOnClimate and save us all.

Great job today, @CarbonWrangler!  https://energycommerce.house.gov/committee-activity/hearings/hearing-on-building-a-100-percent-clean-economy-pathways-to-net-zero … https://twitter.com/CarbonWrangler/status/1174318391424929794 …",1174375731469701121,2019-09-18,17:32:47,reppaultonko,0,2,4,2019-09-18 17:32:47
"Our Environment & Climate subcommittee is doing the work necessary to get #ActOnClimate bills through Congress ASAP. I laid out my priorities as chair earlier this year, you can always find the latest at  http://tonko.house.gov/climate . pic.twitter.com/jDNyplfUMj",1174358325594611713,2019-09-18,16:23:38,reppaultonko,0,2,6,2019-09-18 16:23:38
Every American community  benefits from a #CleanWaterRule that prevents harmful pollutants from entering our drinking water. We need #ScienceNotSilence to #ProtectCleanWater and stop putting the drinking water of 117 million Americans at risk!  https://thehill.com/business-a-lobbying/420856-internal-epa-document-contradicts-agency-over-severity-of-latest-rule … pic.twitter.com/rFaUycBAL8,1174347774177005571,2019-09-18,15:41:42,reppaultonko,1,7,14,2019-09-18 15:41:42
"As you prepare to #ClimateStrike starting Friday, tune in to our @EnergyCommerce #100by50 Environment & Climate Change Subcommittee hearing this morning on ""Pathways to Net Zero Industrial Emissions"": https://youtu.be/26vvPWDobXw ",1174311673504718848,2019-09-18,13:18:15,reppaultonko,0,1,4,2019-09-18 13:18:15
The #opioidepidemic is a treatable public health crisis. Nearly every suicide is a preventable tragedy. Timothy’s Law in New York was one of the first mental health parity laws in America. Proud to continue this work as a Mental Health Champion in Congress. https://twitter.com/NationalCouncil/status/1174295245586128896 …,1174301537486725120,2019-09-18,12:37:58,reppaultonko,1,3,9,2019-09-18 12:37:58
"Today we mark the 232nd anniversary of America's Constitution. The principles enshrined on that day have long safeguarded our freedom and our way of life. They continue to make us a beacon of hope to the world, and they are always worth fighting for. #ConstitutionDay",1174060723523260421,2019-09-17,20:41:04,reppaultonko,3,4,11,2019-09-17 20:41:04
What a joy to see off our veterans early Saturday morning for their #HonorFlight to DC. These brave men and women epitomize the ideals of our nation. pic.twitter.com/RYjZicUSqo,1173767637165400064,2019-09-17,01:16:26,reppaultonko,1,1,16,2019-09-17 01:16:26
"The Trump Admin's #DirtyWaterRule jeopardizes public health and puts the water of 1/3 of Americans at real risk. 

Call me old fashioned, I still think we should be trying to make America’s water safer. They decided to go another way. https://twitter.com/RepPaulTonko/status/1172234654939852801 …",1172239447477444608,2019-09-12,20:03:58,reppaultonko,3,7,21,2019-09-12 20:03:58
"{\__/} 
( • . •)
/ > 💦
yes, you can have clean water 

{\__/} 
( • - •)
💦< \ 
wait, don’t drink that*

*Trump #DirtyWaterRule finalized today",1172234654939852801,2019-09-12,19:44:55,reppaultonko,2,24,52,2019-09-12 19:44:55
"My Horseracing Integrity Act will get it done. Congress needs to move it forward ASAP. 

MORE HERE:  https://tonko.house.gov/uploadedfiles/horseracing_integrity_fact_sheet.pdf … pic.twitter.com/aThduf4BNk",1172145928381304832,2019-09-12,13:52:21,reppaultonko,0,9,13,2019-09-12 13:52:21
