tweet,id,date,time,username,replies_count,retweets_count,likes_count,tdatetime
Have a safe & #WickedAwesome #Halloween! pic.twitter.com/NhjssQfmP8,1189904454327455744,2019-10-31,13:58:23,senjackreed,11,4,21,2019-10-31 13:58:23
Helped @the_USO assemble care packages to send a touch of home to our service members overseas. We are grateful for their sacrifice. Many thanks to USO volunteers for all they do to support our troops & help boost morale. #BeTheForce pic.twitter.com/9nxkdwXkka,1189640344851361792,2019-10-30,20:28:55,senjackreed,4,5,40,2019-10-30 20:28:55
"Tomorrow, we're forcing a vote to #ProtectOurCare & halt Trump's assault on the #AffordableCareAct. We’ve got to overturn Trump Admin’s moves to flood the insurance market w/ #junkplans that provide fewer benefits & reject people with #preexistingconditions. pic.twitter.com/hmslBnOWRr",1189294672075808768,2019-10-29,21:35:20,senjackreed,28,71,208,2019-10-29 21:35:20
 pic.twitter.com/cGUMyNZoVp,1188985934076882946,2019-10-29,01:08:31,senjackreed,29,93,290,2019-10-29 01:08:31
Military and #veteran caregivers are unsung heroes & I want to thank Bob & Elizabeth Dole of the @DoleFoundation & @SavannahGuthrie for shining a spotlight on these #hiddenheroes & the incredible work they do. pic.twitter.com/hqaDENMgOP,1188916919052709888,2019-10-28,20:34:17,senjackreed,6,19,81,2019-10-28 20:34:17
"Breaking ground at Sheridan Small Homes in #Olneyville w/ @1_neighborhood @RIHousing @goapprenticeri @SethMagaziner @LISCRhodeIsland. This innovative, sustainable project will build 5 small-scale, affordable & 'net-zero' #energyefficient homes & help enhance the neighborhood. pic.twitter.com/0oo1UdZvGm",1188904428126068739,2019-10-28,19:44:39,senjackreed,3,9,22,2019-10-28 19:44:39
 pic.twitter.com/HuRBJyqvqI,1188544916038848512,2019-10-27,19:56:04,senjackreed,20,26,65,2019-10-27 19:56:04
"When art intersects with action & activism it can inspire & enrich public spaces in many ways. I encourage anyone who loves great art, food, music & theater to visit RI’s creative capital #PVD to see & experience it for yourself! @AS220 https://twitter.com/OBEYGIANT/status/1187497385620099073?s=20 …",1187829089509531649,2019-10-25,20:31:38,senjackreed,3,14,46,2019-10-25 20:31:38
Nobody in crisis should ever have to suffer in silence or battle suicidal thoughts on their own. Help is available & we need to better connect people to lifesaving help. My bipartisan bill would help shorten @800273TALK to a simpler 3-digit number: 988. #suicideprevention,1187811193081253889,2019-10-25,19:20:31,senjackreed,2,12,28,2019-10-25 19:20:31
"Thx to @RIHEALTH @BHLinkRI @TheSamaritansRI @AFSP_RI & others, RI is making progress on #suicideprevention. But on national level, we’ve got to do more. We need real parity for #mentalhealth coverage & greater fed investment in research & staffing suicide prevention call centers.",1187810920111771648,2019-10-25,19:19:26,senjackreed,2,4,11,2019-10-25 19:19:26
"For 125 years, @CrossRoadsRI has made a positive difference. From safe shelter to hot meals, medical care, job training & more: thank you for all you do to change lives & strengthen our community. Happy 125th anniversary! https://www.providencejournal.com/photogallery/PJ/20191023/NEWS/102309993/PH/1 …",1187764027889541123,2019-10-25,16:13:06,senjackreed,3,6,32,2019-10-25 16:13:06
"20 years after his passing, we reflect on the many contributions of John H. Chafee. A Marine, Governor, Secretary of the Navy, & U.S. Senator, John H. Chafee was a true patriot – a soldier, statesman & champion for RI. His bipartisan leadership serves as an example for us all.",1187491268336799745,2019-10-24,22:09:15,senjackreed,4,11,74,2019-10-24 22:09:15
"To empower consumers, @ChrisVanHollen & I intro’ed the Consumer Credit Control Act (S. 2685). Our bill will give consumers control over when & how their consumer reports are shared by credit bureaus.
 https://advocacy.consumerreports.org/press_release/consumer-reports-supports-senate-bill-creating-default-security-freeze-for-consumers/ …",1187484163739475968,2019-10-24,21:41:01,senjackreed,3,10,19,2019-10-24 21:41:01
"Saturday (10/26) is National Prescription Drug Take Back Day, an opportunity to safely get rid of unused, unwanted Rx drugs and ensure they’re properly disposed of in an environmentally-safe manner. Here’s a list of #DrugTakeBack drop off sites around RI: pic.twitter.com/fw2yR4CXtm",1187455755030552577,2019-10-24,19:48:08,senjackreed,3,7,7,2019-10-24 19:48:08
"Pres Trump’s claim that he achieved a “great outcome” in Syria is misleading and delusional. He has not saved thousands of Kurdish lives, but he has benefited our adversaries and put America’s security interests at risk.",1187129094514888705,2019-10-23,22:10:06,senjackreed,132,398,1071,2019-10-23 22:10:06
"Joined RIers Kristina Contreras Fox & Tatiana Baena for today’s #SenateLatinoSummit. Forum focused on key issues ranging from expanding economic opportunity, to making college & #healthcare more affordable, to protecting #DREAMers & passing comprehensive #immigrationreform. pic.twitter.com/zMn7x5MJ9M",1187098886927769602,2019-10-23,20:10:04,senjackreed,4,2,8,2019-10-23 20:10:04
"The National Suicide Hotline Designation Act would designate 9-8-8 as an easy-to-remember #suicideprevention & #mentalhealth crisis hotline & help save lives, educate the public, & reduce stigma. Teaming up w/ @SenatorBaldwin @SenCoryGardner @JerryMoran to make it happen.",1186766866414555136,2019-10-22,22:10:44,senjackreed,3,15,26,2019-10-22 22:10:44
"Sent a letter today w/ @SenStabenow @SenSherrodBrown asking DOJ, FBI, SEC & CFTC to probe so-called ‘Trump chaos trades’ and other suspicious trades to better protect U.S. financial markets from #insidertrading  https://bit.ly/2VZGiqE ",1186393439400857600,2019-10-21,21:26:52,senjackreed,8,19,55,2019-10-21 21:26:52
"Discussing how U.S. small businesses, taxpayers, & workers have become casualties of Pres Trump’s ineffective #tradewar w/ China at @BryantUniv Global Trade Forum at the @ChafeeCenter. U.S. needs a smarter strategy & a more disciplined trade negotiator in order to succeed. pic.twitter.com/VSxWtBNgWh",1186306383307853825,2019-10-21,15:40:56,senjackreed,10,12,12,2019-10-21 15:40:56
"On #SpiritDay & every day, I proudly support #LGBTQ youth, inclusion & equality. Together, let’s stand against bullying & make the world a better, kinder place. Congress must pass Safe Schools Improvement Act to prohibit anti-LGBTQ bullying & protect all students from harassment pic.twitter.com/4dRlH3K6ol",1184918481713668096,2019-10-17,19:45:55,senjackreed,9,12,38,2019-10-17 19:45:55
"Today, a majority of the U.S. Senate voted against Pres Trump’s phony emergency #borderwall declaration. Only 36 Senators chose Trump & his wall, but Congress fell short of the 2/3rds needed to stop him from diverting money from our troops to pay for his ineffective border wall.",1184914339221913600,2019-10-17,19:29:27,senjackreed,19,25,55,2019-10-17 19:29:27
Outrageous! This is ethically wrong & disregards the Constitution’s ban on the President receiving ‘emoluments’ from foreign governments. Trump family biz must be in rough shape if Pres Trump feels the need to try to direct gov’t contracts to himself. https://abcnews.go.com/Politics/us-hold-years-summit-trump-national-doral-resort/story?id=66284360 …,1184904682877149184,2019-10-17,18:51:05,senjackreed,12,32,98,2019-10-17 18:51:05
"Honored to join @SpeakerPelosi & Italian President Sergio #Mattarella for lunch today in the U.S. Capitol. Of course, the food here can’t compare to #FederalHillRI, but hopefully President Mattarella can come visit RI on his next trip!",1184881674083061760,2019-10-17,17:19:39,senjackreed,8,8,91,2019-10-17 17:19:39
"High winds took down a lot of lines. Downed power lines are dangerous. Steer clear. And if you see a downed line or are still experiencing a power outage, please report it.
 https://twitter.com/nationalgridus/status/1184841365143855104?s=20 …",1184844383755128833,2019-10-17,14:51:29,senjackreed,3,3,9,2019-10-17 14:51:29
"With the passing of Rep. Elijah Cummings, Baltimore & America have lost a valiant public servant. The son of a sharecropper, Elijah Cummings became a powerful voice for justice, peace & civil rights. We mourn his loss, and the best way to honor his legacy is to continue his work.",1184803442939891712,2019-10-17,12:08:48,senjackreed,9,47,241,2019-10-17 12:08:48
"When we invest in empowering young women & ensure every child has an opportunity to get a great education, we strengthen communities & make the world a better place. On #InternationalDayoftheGirl we recommit to end inequality & encourage girls to aim high & achieve their dreams.",1182684127012773889,2019-10-11,15:47:23,senjackreed,13,18,66,2019-10-11 15:47:23
"We have to recognize that Pres. Trump has basically dismantled the nat’l security apparatus of the United States. 

Between the Mattis departure & this instance, there was no real planning…this was just an impulsive, uninformed strategic mistake of the first order. pic.twitter.com/tKacPRFSqm",1182351921052602374,2019-10-10,17:47:19,senjackreed,52,253,462,2019-10-10 17:47:19
"Pres. Trump complaining that ""The Kurds didn’t help us with Normandy"" is completely absurd. It underscores the fact that he's deeply uninformed. That he's impulsive. That it's all about him. And that he has no concept of policy or history. pic.twitter.com/3w2vgWKZWc",1182341634312331264,2019-10-10,17:06:27,senjackreed,81,394,1303,2019-10-10 17:06:27
"The #DED immigration program that offers hardworking Liberians a chance to legally reside in the U.S. will expire next year. Instead of terminating DED, Pres Trump should extend it & Congress must pass bipartisan legislation granting #Liberian refugees a path to citizenship.",1182070186993704960,2019-10-09,23:07:49,senjackreed,8,14,38,2019-10-09 23:07:49
"Pres Trump’s decision to acquiesce to Erdoğan’s offensive against the Kurds is absolutely horrible. It benefits Putin, Khameni, Assad and Erdogan, but is not in America's best interests & undermines our strategic partners.",1182047100198150144,2019-10-09,21:36:04,senjackreed,66,315,770,2019-10-09 21:36:04
Wishing a blessed & meaningful #YomKippur to all observing. #GmarChatimaTova,1181679390159179778,2019-10-08,21:14:55,senjackreed,3,5,26,2019-10-08 21:14:55
"Great to be with @RIYANCommittee for today’s #RIBizForum. We covered a lot of ground (from cyber security to student loans). Collaboration and innovation are central to strengthening our economy, communities, & addressing the many challenges we face. pic.twitter.com/KoxskymCvx",1181677900669575169,2019-10-08,21:09:00,senjackreed,2,7,13,2019-10-08 21:09:00
These federal funds will have a real impact on reducing childhood #leadpoisoning in RI. I commend @RIHousing @CityofPawtucket @JamesDiossa @mayorLBH for their commitment to abating lead in homes & educating the public about #leadhazards. https://www.providencejournal.com/news/20191007/efforts-against-lead-paint-poisoning-get-124-million-boost …,1181322686536060928,2019-10-07,21:37:31,senjackreed,1,9,22,2019-10-07 21:37:31
"The federal gov’t should protect student borrowers from abusive financial practices, but Sec #DeVos continues to show contempt for students who’ve been scammed by shuttered for-profit schools. #StudentDebt https://www.washingtonpost.com/education/2019/10/04/devos-violated-court-order-stop-collecting-debts-corinthian-college-students-now-they-want-her-held-contempt/ …",1180202128217968640,2019-10-04,19:24:49,senjackreed,7,18,37,2019-10-04 19:24:49
Pres Trump’s request for China & Ukraine to investigate an American citizen is just plain wrong. His words & behavior on this matter are doing a profound disservice to the American people. It’s time for Trump to put the focus on helping Americans instead of trying to help himself,1179849596014665730,2019-10-03,20:03:58,senjackreed,26,40,126,2019-10-03 20:03:58
"Reading is the foundation of learning, & I am pleased to help deliver a new $20M federal LEARN grant to help @RIDeptEd boost student #literacy. This grant will enhance the state’s efforts to support striving readers & help them improve their reading skills. pic.twitter.com/8ePbxYqokU",1179511401049657345,2019-10-02,21:40:06,senjackreed,6,7,40,2019-10-02 21:40:06
Jamal #Khashoggi was brutally murdered 1 year ago by the Saudi gov't & the cover up continues. The Trump Admin has shielded Saudi perpetrators from being held accountable. The U.S. must demand justice & take a stand for #humanrights & freedom of the press. https://www.washingtonpost.com/graphics/2019/opinions/global-opinions/jamal-khashoggi-one-year-later/ …,1179483969051602944,2019-10-02,19:51:06,senjackreed,66,36,79,2019-10-02 19:51:06
Congrats to @ProvFirefighter @Jorge_Elorza & Public Safety Commissioner Steven Paré on winning new $750k #AFG grant to upgrade #PVD’s fleet of heavy rescue trucks. The new firetruck will enhance public safety & help our dedicated firefighters do their jobs safely & efficiently. pic.twitter.com/psfaB9x44w,1179469486350651393,2019-10-02,18:53:33,senjackreed,2,15,41,2019-10-02 18:53:33
"Today is Oct 1, which means @FAFSA is open. I encourage college-bound HS seniors to submit #FAFSA to receive #financialaid for the 20-21 school year. Have questions about FAFSA or need help applying for financial aid? Come to my free College Financial Aid Workshop on Mon, Oct. 7. pic.twitter.com/EBuaX3b29Y",1179240546977615872,2019-10-02,03:43:50,senjackreed,3,5,11,2019-10-02 03:43:50
"Honored to be a guest at #AleppoSweets to discuss the many positive contributions #refugees make to RI & the important work of @dii_of_ri. Welcoming refugees is a humanitarian act that also yields economic, cultural & community benefits for RI & strengthens nat'l security. pic.twitter.com/vjJ4MmMBc1",1179071598156042246,2019-10-01,16:32:29,senjackreed,3,5,28,2019-10-01 16:32:29
"I hope latest Trump-Kim negotiations will be more fruitful than last 2, which yielded nothing but photo-ops. Details matter when it comes to nuclear weapons. Pres Trump would be better served by doing his homework & giving his team clear guidance & respecting their expertise.",1145336039969611776,2019-06-30,14:19:25,senjackreed,44,30,95,2019-06-30 14:19:25
Pres Trump’s inability to take Russian threats seriously harms our national security and the integrity of our elections. https://www.washingtonpost.com/politics/facing-off-against-world-leaders-in-japan-trump-fires-salvos-at-his-democratic-critics-back-home/2019/06/27/3b434dd6-98f7-11e9-8d0a-5edd7e2025b1_story.html?utm_term=.2472b4b3227d …,1144696984810512384,2019-06-28,20:00:03,senjackreed,13,25,66,2019-06-28 20:00:03
Today marks the 50th Anniversary of the opening of the landmark Newport Pell Bridge. Both the bridge itself & Sen. Pell are RI icons. Happy anniversary & thanks to all the workers who built & maintained the bridge for the first fifty years & the many more to come! pic.twitter.com/vSP4VqMhgk,1144641366741454848,2019-06-28,16:19:02,senjackreed,1,9,57,2019-06-28 16:19:02
"The U.S. Senate just voted 86-8 to approve #FY20NDAA. This bipartisan measure will strengthen our military, support our troops, & enhance #nationalsecurity. I salute Chairman @JimInhofe for his bipartisan leadership & look forward to working w/ our colleagues on next steps.",1144326448095866881,2019-06-27,19:27:40,senjackreed,3,11,16,2019-06-27 19:27:40
"The Senate-passed #FY20NDAA includes important reforms I wrote w/ @JimInhofe to improve #militaryhousing, beef up inspections, & hold private companies accountable. It establishes a #TenantBillOfRights & other measures & resources to empower #militaryfamilies.",1144326239555129344,2019-06-27,19:26:50,senjackreed,3,4,12,2019-06-27 19:26:50
Today’s #SCOTUS ruling on #Census is a serious setback for the Trump Admin’s effort to undercount minority communities and politicize the 2020 Census. But the ruling should've been unanimous. Trump Admin was sloppy & misleading & deserved to be called out. https://abcnews.go.com/Politics/supreme-court-blocks-trump-administration-census-citizenship-question/story?id=63986955 …,1144275017506668545,2019-06-27,16:03:18,senjackreed,5,5,25,2019-06-27 16:03:18
Thanks to 9-year-old Charlee Worcester of #LincolnRI for sharing her courageous health journey & advocating for quality children’s #healthcare for all kids! Charlee & the Worcester family demonstrate the awesome power of kindness & determination. @BostonChildrens #SpeakNowForKids pic.twitter.com/2jCf0Hu0IY,1143926026394902529,2019-06-26,16:56:32,senjackreed,2,21,59,2019-06-26 16:56:32
"Special Counsel Mueller’s decision to testify before Congress is a long overdue step toward getting at the truth. I know #Mueller is a reluctant witness, but the American people deserve to hear directly from him. The information in his report is too important to be ignored.",1143722293895606272,2019-06-26,03:26:58,senjackreed,8,21,87,2019-06-26 03:26:58
"If the Trump Admin succeeds with its lawsuit to invalidate the #AffordableCareAct, more than 20 million Americans will have their health insurance eliminated, including 67,000 RIers. I am working to strengthen the #ACA, lower Rx drug costs, & #ProtectOurCare.",1143610216161980417,2019-06-25,20:01:37,senjackreed,32,60,166,2019-06-25 20:01:37
"Great visit this morning w/ @PanCAN @PanCANRI #PurpleStride team! In the fight against #PancreaticCancer, they're working tirelessly to make sure #MomentsMatter for patients & their families. pic.twitter.com/Xbm2lnj3Pi",1143565500267601920,2019-06-25,17:03:56,senjackreed,1,4,18,2019-06-25 17:03:56
Best of luck to @USWNT as they take on Spain today in the round of 16. Let’s go #USA! #OneNationOneTeam,1143173189733953536,2019-06-24,15:05:02,senjackreed,1,4,8,2019-06-24 15:05:02
"Saddened by loss of Jim Taricani. Jim was such a trusted voice because he worked tirelessly to uncover the facts, report the truth, & inform the public. His exposure of corruption strengthened our community & his protection of confidential sources upheld core journalistic values.",1142518801768079360,2019-06-22,19:44:43,senjackreed,3,20,110,2019-06-22 19:44:43
"Today, at a White House meeting, I cautioned the President and all in attendance that we have to avoid a serious escalation in Iran and failure to do so could lead to significant levels of violence throughout the region.",1141850588214419456,2019-06-20,23:29:29,senjackreed,18,26,161,2019-06-20 23:29:29
"Kudos to Grace Sowa of North Kingstown for becoming the third member of her family to receive @theaward, which recognizes outstanding volunteer service. She joins older brothers Ryan and Aidan in earning a #CongressionalAward #GoldMedal. pic.twitter.com/px4W7eqYRS",1141759102084927488,2019-06-20,17:25:57,senjackreed,1,4,20,2019-06-20 17:25:57
Today the U.S. Senate took an important stand on #humanrights & reasserted its role as a coequal branch of government by voting to halt Trump Admin's arms sales to Saudi Arabia. https://www.washingtonpost.com/world/national-security/senate-to-vote-to-block-trumps-emergency-arms-sales-to-saudi-arabia-uae/2019/06/20/d2668efe-9360-11e9-b570-6416efdc0803_story.html?utm_term=.cda485312919 …,1141748196588306434,2019-06-20,16:42:37,senjackreed,20,77,197,2019-06-20 16:42:37
